part,condition,subject_id,item_id,RT,P1,N170,N400
III,Naive,sub-21,77,2287,18.996,7.765,9.093
III,Excl_naive,sub-21,25,1837,7.760,6.055,-3.252
III,Excl_naive,sub-21,21,2274,6.122,10.962,-0.279
III,Informed,sub-21,6,1555,-1.032,-4.416,6.415
III,Excl_naive,sub-21,110,2414,0.756,12.382,-2.777
III,Excl_informed,sub-21,68,1676,5.223,-1.028,3.961
III,Naive,sub-21,46,2336,-2.214,4.092,7.151
III,Excl_naive,sub-21,30,2786,6.052,3.519,0.269
III,Excl_informed,sub-21,95,2922,12.356,8.772,3.685
III,Excl_naive,sub-21,117,2183,2.685,9.381,3.535
III,Excl_informed,sub-21,101,1920,-4.505,-1.755,4.399
III,Excl_naive,sub-21,58,1753,0.900,1.237,3.619
III,Excl_naive,sub-21,56,2444,0.687,3.658,4.877
III,Excl_informed,sub-21,1,2691,-0.395,6.897,-0.981
III,Naive,sub-21,112,2634,2.655,10.020,-1.347
III,Excl_informed,sub-21,36,0,5.450,8.280,2.824
III,Naive,sub-21,48,0,7.066,11.087,-0.814
III,Excl_informed,sub-21,43,2578,-3.059,-2.181,1.725
III,Naive,sub-21,109,2092,6.595,2.613,-3.644
III,Excl_informed,sub-21,11,2953,3.115,3.788,0.464
III,Naive,sub-21,119,2229,6.290,7.118,1.955
III,Excl_naive,sub-21,55,2255,6.711,0.516,1.899
III,Informed,sub-21,70,1616,15.497,14.507,3.417
III,Excl_informed,sub-21,63,2422,-1.691,5.280,-5.089
III,Excl_informed,sub-21,99,2415,-3.527,5.786,9.549
III,Naive,sub-21,88,2834,13.595,14.067,1.117
III,Informed,sub-21,35,2260,8.561,11.877,-0.599
III,Informed,sub-21,104,2104,14.780,8.276,6.638
II,Excl_informed,sub-21,39,2764,10.218,8.573,7.885
II,Naive,sub-21,87,1986,4.881,8.913,2.980
II,Excl_informed,sub-21,41,2782,9.226,8.014,4.013
II,Excl_naive,sub-21,84,0,2.703,-4.344,5.807
II,Naive,sub-21,60,2895,4.189,-1.518,4.571
II,Naive,sub-21,115,2520,7.991,0.354,-1.143
II,Excl_informed,sub-21,71,2157,-1.679,4.705,1.545
II,Naive,sub-21,28,2413,-4.330,-3.195,-2.423
II,Excl_naive,sub-21,26,0,4.680,5.088,-7.122
II,Excl_naive,sub-21,90,0,7.635,4.530,5.852
II,Excl_informed,sub-21,97,0,7.616,-5.060,7.390
II,Naive,sub-21,79,2592,5.518,5.759,4.956
II,Excl_informed,sub-21,31,2723,2.915,-2.225,3.434
II,Naive,sub-21,19,2782,0.683,4.770,9.529
II,Excl_informed,sub-21,61,2571,0.686,-6.784,-4.349
II,Naive,sub-21,76,2884,1.494,-6.541,9.673
II,Excl_naive,sub-21,85,0,1.754,-5.952,6.417
II,Naive,sub-21,81,2701,4.716,0.995,0.009
II,Excl_informed,sub-21,4,2490,-0.434,-6.388,5.787
II,Excl_known,sub-21,96,1975,3.384,-2.339,5.050
II,Excl_informed,sub-21,100,0,-0.198,-6.091,6.668
II,Informed,sub-21,74,2014,-0.251,-6.912,6.776
II,Naive,sub-21,52,2283,-0.818,-0.579,1.442
II,Naive,sub-21,22,2728,-0.625,0.438,1.108
II,Informed,sub-21,94,2650,0.437,1.431,6.014
II,Excl_informed,sub-21,73,0,-7.456,-6.623,4.620
II,Informed,sub-21,14,2290,-1.899,-5.395,1.671
II,Excl_informed,sub-21,102,0,10.210,-3.985,10.900
II,Naive,sub-21,54,2721,9.554,-0.717,8.473
II,Excl_informed,sub-21,105,2658,4.037,3.453,5.427
III,Excl_informed,sub-21,97,2224,3.415,6.600,1.416
III,Excl_naive,sub-21,85,2233,4.059,-6.998,10.297
III,Excl_informed,sub-21,102,1356,10.729,11.662,4.040
III,Naive,sub-21,54,2245,9.298,2.154,2.315
III,Excl_naive,sub-21,90,2473,2.744,8.617,2.041
III,Naive,sub-21,19,1882,1.599,5.588,1.431
III,Excl_informed,sub-21,41,0,9.571,11.781,4.912
III,Informed,sub-21,94,1909,10.648,12.898,5.727
III,Excl_informed,sub-21,100,1416,6.519,4.007,6.911
III,Excl_informed,sub-21,105,2361,3.285,1.778,0.833
III,Excl_naive,sub-21,26,2163,3.569,3.619,4.259
III,Naive,sub-21,81,2706,1.942,2.909,2.246
III,Naive,sub-21,87,1236,5.501,-0.176,6.232
III,Naive,sub-21,76,1663,4.562,-0.211,3.407
III,Naive,sub-21,22,1662,13.618,4.763,5.319
III,Excl_informed,sub-21,31,979,4.832,7.976,0.693
III,Excl_informed,sub-21,61,933,10.527,-1.807,5.073
III,Excl_known,sub-21,96,1383,2.826,-1.142,6.096
III,Naive,sub-21,52,2040,-1.938,2.341,2.894
III,Naive,sub-21,79,861,-4.937,8.350,2.218
III,Excl_informed,sub-21,4,2186,-2.140,-8.712,2.081
III,Informed,sub-21,74,1454,-2.295,3.002,8.447
III,Naive,sub-21,115,2097,16.432,8.702,2.058
III,Excl_informed,sub-21,39,2264,12.428,11.367,1.066
III,Excl_naive,sub-21,84,1669,9.620,1.867,6.917
III,Informed,sub-21,14,1182,9.587,4.751,6.472
III,Excl_informed,sub-21,71,1247,9.112,4.036,3.011
III,Naive,sub-21,28,1381,13.924,3.954,1.806
III,Naive,sub-21,60,1764,2.164,0.895,2.882
III,Excl_informed,sub-21,73,1440,0.683,8.360,-0.238
II,Naive,sub-21,18,2706,7.134,-1.174,6.178
II,Excl_informed,sub-21,32,2297,4.153,1.206,6.488
II,Informed,sub-21,92,2124,7.061,-2.907,7.356
II,Informed,sub-21,67,1662,2.936,3.969,5.987
II,Naive,sub-21,86,2460,7.440,5.460,3.968
II,Naive,sub-21,114,2124,0.591,-3.161,1.650
II,Naive,sub-21,118,2780,-0.790,-2.742,0.558
II,Naive,sub-21,113,2492,8.306,-1.425,6.075
II,Informed,sub-21,65,2616,0.432,-6.100,9.667
II,Naive,sub-21,111,2703,9.396,1.411,3.941
II,Excl_naive,sub-21,120,2239,8.819,1.162,9.630
II,Naive,sub-21,50,2479,2.049,-3.912,5.657
II,Naive,sub-21,23,2537,5.081,7.843,-5.449
II,Excl_known,sub-21,53,2943,7.645,2.724,0.479
II,Excl_informed,sub-21,33,2630,-0.503,0.355,1.843
II,Excl_informed,sub-21,66,2586,9.958,0.933,-1.289
II,Informed,sub-21,12,2588,6.534,-2.215,7.251
II,Excl_informed,sub-21,45,2513,6.764,-0.981,7.332
II,Excl_naive,sub-21,116,0,4.223,13.278,6.174
II,Excl_informed,sub-21,72,1927,17.468,2.001,4.912
II,Naive,sub-21,107,1930,6.970,8.961,-1.831
II,Naive,sub-21,20,2346,-6.692,-3.354,3.461
II,Excl_informed,sub-21,69,2399,0.836,3.616,3.332
II,Excl_informed,sub-21,5,0,5.187,2.981,-1.713
II,Excl_informed,sub-21,37,2420,5.304,0.369,3.312
II,Excl_informed,sub-21,2,1714,8.665,-6.835,8.718
II,Naive,sub-21,83,1636,-2.096,-0.062,12.378
II,Naive,sub-21,49,1814,5.789,-1.175,8.174
II,Informed,sub-21,34,2208,-2.213,-12.883,6.804
II,Excl_informed,sub-21,40,2595,10.823,2.430,10.421
III,Informed,sub-21,34,1967,4.083,-8.715,5.521
III,Informed,sub-21,65,2032,8.775,4.981,1.679
III,Excl_informed,sub-21,32,2792,6.177,5.988,4.603
III,Naive,sub-21,20,1805,5.384,-1.285,1.228
III,Excl_naive,sub-21,120,0,4.042,6.005,-3.563
III,Informed,sub-21,92,2104,12.310,15.526,1.062
III,Excl_informed,sub-21,33,2465,5.173,1.235,6.175
III,Naive,sub-21,86,1959,11.612,10.491,-1.115
III,Excl_known,sub-21,53,1877,6.692,8.333,2.360
III,Excl_naive,sub-21,116,1699,7.573,7.214,5.414
III,Excl_informed,sub-21,69,2890,10.410,12.023,4.679
III,Naive,sub-21,49,2064,6.029,11.210,-0.214
III,Excl_informed,sub-21,2,1087,1.683,2.531,4.350
III,Naive,sub-21,118,2640,-8.577,-9.154,3.201
III,Naive,sub-21,113,2561,1.491,8.548,-1.063
III,Naive,sub-21,50,2907,3.926,11.766,3.533
III,Excl_informed,sub-21,40,2645,16.786,10.051,4.169
III,Informed,sub-21,12,1754,8.894,5.827,5.078
III,Excl_informed,sub-21,66,1426,7.719,3.926,7.873
III,Informed,sub-21,67,1653,8.530,12.578,-1.218
III,Naive,sub-21,18,1507,2.303,3.014,6.510
III,Naive,sub-21,23,1956,14.148,15.404,8.374
III,Naive,sub-21,111,2287,6.528,4.635,-1.331
III,Excl_informed,sub-21,37,2307,1.985,5.811,4.931
III,Naive,sub-21,114,2853,8.225,5.493,2.316
III,Naive,sub-21,107,2067,11.739,11.860,4.155
III,Excl_informed,sub-21,72,1608,12.897,13.432,7.851
III,Naive,sub-21,83,1823,0.265,-5.284,0.719
III,Excl_informed,sub-21,5,2334,11.652,10.238,5.174
III,Excl_informed,sub-21,45,2464,8.857,2.194,5.288
II,Excl_informed,sub-21,13,2302,7.530,-3.751,3.413
II,Naive,sub-21,17,2489,3.768,-9.272,8.414
II,Naive,sub-21,80,2465,0.670,-0.836,7.313
II,Excl_known,sub-21,27,2351,1.026,-3.376,4.613
II,Naive,sub-21,89,2306,2.080,-3.762,5.871
II,Excl_informed,sub-21,91,0,-3.576,-4.149,6.592
II,Naive,sub-21,57,2488,-2.062,-7.698,5.891
II,Naive,sub-21,108,1628,-0.079,4.296,3.133
II,Informed,sub-21,42,2598,8.303,6.750,2.372
II,Naive,sub-21,78,2472,12.352,-2.036,1.038
II,Naive,sub-21,106,1677,8.078,3.773,3.315
II,Naive,sub-21,47,2245,8.630,1.873,3.045
II,Excl_naive,sub-21,24,2722,-0.046,-5.878,5.704
II,Excl_informed,sub-21,15,2519,-4.146,-2.077,6.639
II,Excl_informed,sub-21,9,2577,7.885,1.805,8.191
II,Excl_naive,sub-21,16,0,5.300,-3.251,6.735
II,Excl_informed,sub-21,103,0,5.263,-1.476,9.212
II,Naive,sub-21,51,2550,7.493,4.959,12.034
II,Excl_informed,sub-21,8,2423,3.091,0.525,3.912
II,Excl_informed,sub-21,62,0,3.207,2.293,7.782
II,Excl_informed,sub-21,7,2704,5.721,3.131,3.177
II,Excl_informed,sub-21,3,0,6.970,2.047,3.974
II,Informed,sub-21,10,2968,9.927,4.878,9.510
II,Naive,sub-21,82,2286,2.241,7.146,3.964
II,Informed,sub-21,93,2695,4.713,7.490,1.861
II,Naive,sub-21,29,2449,0.780,-4.652,-2.727
II,Naive,sub-21,59,2355,7.421,3.835,2.465
II,Excl_informed,sub-21,75,2811,7.009,-1.861,6.471
II,Informed,sub-21,44,2005,-2.241,1.487,3.146
II,Excl_informed,sub-21,98,0,-2.236,-9.694,8.049
III,Informed,sub-21,93,1457,-1.428,-0.070,0.174
III,Excl_known,sub-21,27,1594,5.563,4.138,-0.714
III,Excl_informed,sub-21,9,1840,2.405,8.528,-0.002
III,Excl_informed,sub-21,8,1580,9.747,8.015,5.323
III,Informed,sub-21,10,1675,8.583,8.914,8.242
III,Excl_informed,sub-21,13,1145,3.619,3.257,-6.744
III,Excl_informed,sub-21,15,2510,3.414,7.163,-0.137
III,Excl_informed,sub-21,62,2458,4.761,6.321,4.530
III,Naive,sub-21,47,1255,5.111,4.163,-0.764
III,Naive,sub-21,17,2128,13.797,3.245,0.544
III,Naive,sub-21,108,2419,0.653,1.535,0.457
III,Excl_naive,sub-21,24,2001,-7.850,3.281,5.748
III,Naive,sub-21,89,1849,4.521,1.901,4.971
III,Excl_informed,sub-21,3,1593,13.059,12.826,5.298
III,Naive,sub-21,29,2254,1.393,6.983,4.165
III,Naive,sub-21,80,2722,4.342,5.880,4.625
III,Naive,sub-21,78,2659,10.687,6.072,2.876
III,Excl_naive,sub-21,16,0,4.822,-5.306,11.513
III,Excl_informed,sub-21,91,1851,-1.650,-1.511,-0.462
III,Naive,sub-21,106,2192,5.661,12.195,0.526
III,Naive,sub-21,82,1972,8.235,9.363,0.841
III,Excl_informed,sub-21,7,2848,1.210,11.114,4.918
III,Naive,sub-21,51,1885,1.584,6.980,0.464
III,Informed,sub-21,42,2008,13.251,8.110,3.674
III,Naive,sub-21,57,2274,7.909,3.966,-1.352
III,Excl_informed,sub-21,98,1191,0.099,-2.765,8.514
III,Naive,sub-21,59,1637,-1.185,5.937,0.879
III,Excl_informed,sub-21,103,1789,5.813,1.162,6.554
III,Excl_informed,sub-21,75,2766,12.261,8.541,-2.777
III,Informed,sub-21,44,1252,0.432,1.300,8.494
