part,condition,subject_id,item_id,RT,P1,N170,N400
I,Informed,sub-33,98,810,-0.507,-0.080,-4.260
I,Excl_naive,sub-33,81,724,-6.960,-2.478,0.647
I,Excl_informed,sub-33,65,1399,7.518,5.805,4.235
I,Excl_naive,sub-33,88,1072,-2.562,0.415,3.261
I,Naive,sub-33,111,1846,-3.311,7.206,-0.535
I,Informed,sub-33,71,1265,3.256,5.410,-4.253
I,Informed,sub-33,44,1614,-2.463,11.258,3.966
I,Naive,sub-33,27,1359,5.024,3.333,1.366
I,Informed,sub-33,42,1066,-6.922,-0.556,5.532
I,Naive,sub-33,119,2248,5.393,4.895,2.310
I,Excl_informed,sub-33,102,1076,16.215,29.329,-5.750
I,Naive,sub-33,84,786,-7.037,-0.228,4.867
I,Naive,sub-33,107,784,4.878,9.904,-1.134
I,Naive,sub-33,59,989,4.901,6.645,-3.310
I,Naive,sub-33,28,2770,-8.911,3.676,-4.832
I,Informed,sub-33,4,2418,7.235,1.892,0.650
I,Informed,sub-33,94,1157,2.482,9.827,2.064
I,Naive,sub-33,60,2299,0.943,2.844,3.469
I,Informed,sub-33,35,1507,-1.066,0.043,-0.803
I,Naive,sub-33,110,1794,5.416,5.031,-1.377
I,Excl_informed,sub-33,105,1788,2.611,2.892,8.087
I,Naive,sub-33,78,832,-0.652,-0.418,6.675
I,Informed,sub-33,64,1341,8.624,5.086,-4.473
I,Naive,sub-33,76,2241,-2.123,2.204,-3.036
I,Naive,sub-33,114,1472,-3.467,-1.076,-0.097
I,Naive,sub-33,16,974,-3.257,12.511,-4.940
I,Informed,sub-33,31,1351,0.446,7.852,0.990
I,Informed,sub-33,32,1365,6.105,0.598,-3.464
I,Excl_informed,sub-33,13,2016,6.226,-1.982,-1.404
I,Excl_informed,sub-33,72,1315,0.239,-1.427,3.108
I,Informed,sub-33,93,907,-11.124,-4.379,1.985
I,Naive,sub-33,108,748,-6.052,1.268,-1.480
I,Excl_naive,sub-33,83,1410,7.364,11.938,0.399
I,Naive,sub-33,79,1933,-1.869,2.298,-1.850
I,Excl_naive,sub-33,117,2291,4.598,6.626,-0.521
I,Informed,sub-33,63,1358,-4.248,-0.987,-0.275
I,Naive,sub-33,55,2582,12.050,11.276,1.274
I,Naive,sub-33,118,1742,-3.628,1.932,1.400
I,Naive,sub-33,46,1344,2.281,4.470,1.959
I,Informed,sub-33,37,1387,6.239,13.509,-3.101
I,Excl_informed,sub-33,73,637,-3.861,0.286,1.063
I,Excl_known,sub-33,95,359,-6.312,-4.128,0.866
I,Excl_naive,sub-33,56,1820,2.419,1.611,3.105
I,Excl_naive,sub-33,87,2195,9.649,10.610,6.455
I,Excl_informed,sub-33,101,0,-5.051,0.988,-4.072
I,Excl_naive,sub-33,50,2469,-0.152,-0.838,4.419
I,Excl_known,sub-33,49,1448,6.400,5.904,-6.303
I,Excl_naive,sub-33,23,1644,1.573,-1.536,5.004
I,Naive,sub-33,116,2586,9.962,9.220,-11.807
I,Excl_known,sub-33,103,1267,-1.513,1.508,6.994
I,Informed,sub-33,3,1336,3.599,4.405,-5.363
I,Excl_informed,sub-33,1,2358,-3.373,-0.239,-2.165
I,Naive,sub-33,21,913,-7.285,11.136,-1.652
I,Informed,sub-33,33,1944,-7.166,-5.196,-1.258
I,Informed,sub-33,70,2590,-3.684,5.669,-0.165
I,Informed,sub-33,62,1816,-1.091,5.057,-1.444
I,Excl_informed,sub-33,104,1325,4.088,3.907,-5.117
I,Naive,sub-33,54,1827,-6.203,1.369,-0.850
I,Excl_informed,sub-33,11,1910,4.577,9.331,-1.299
I,Naive,sub-33,51,2479,2.117,4.000,1.120
I,Informed,sub-33,74,861,0.446,2.273,1.613
I,Excl_naive,sub-33,26,2029,-0.478,10.116,1.006
I,Excl_naive,sub-33,89,856,17.938,18.980,-3.932
I,Informed,sub-33,2,1540,-5.035,3.681,-7.497
II,Informed,sub-33,5,1803,-2.752,3.173,-0.170
II,Excl_known,sub-33,43,427,-0.122,-6.240,6.988
II,Excl_informed,sub-33,12,2375,0.500,-8.944,-0.145
II,Excl_informed,sub-33,104,1981,-7.598,-11.772,2.525
II,Naive,sub-33,29,2166,-11.067,-7.607,-2.674
II,Excl_known,sub-33,49,2066,4.609,-3.206,3.613
II,Excl_informed,sub-33,102,0,-2.504,-6.156,-0.155
II,Informed,sub-33,31,1476,-0.653,-9.663,8.074
II,Naive,sub-33,24,1819,-0.419,-0.183,-0.917
II,Excl_naive,sub-33,77,2149,-2.052,-9.859,6.038
II,Naive,sub-33,79,1997,0.059,0.330,1.800
II,Excl_informed,sub-33,7,1904,-9.285,-8.936,1.852
II,Informed,sub-33,3,1365,1.382,-1.968,3.375
II,Excl_naive,sub-33,89,1845,-9.591,-0.945,-0.663
II,Informed,sub-33,96,1212,-4.643,6.884,0.372
II,Informed,sub-33,91,1266,-5.271,-17.973,8.340
II,Naive,sub-33,120,1418,-2.897,2.327,2.406
II,Informed,sub-33,4,1321,-0.825,-1.518,3.952
II,Excl_naive,sub-33,81,1307,-6.314,-2.529,5.019
II,Informed,sub-33,14,1269,-7.500,-8.785,0.875
II,Naive,sub-33,20,1099,2.287,3.575,1.851
II,Naive,sub-33,90,1449,1.007,-4.162,3.223
II,Excl_naive,sub-33,50,2052,-2.666,0.498,-2.290
II,Naive,sub-33,46,2199,-5.255,-2.497,2.287
II,Naive,sub-33,118,1488,-3.780,-11.286,0.843
II,Excl_naive,sub-33,56,1528,-9.483,-2.462,6.950
II,Informed,sub-33,37,1162,4.792,-3.502,5.205
II,Informed,sub-33,32,1454,-9.176,-3.012,5.372
II,Naive,sub-33,21,1612,1.322,-10.660,4.320
II,Informed,sub-33,99,1651,-4.296,-4.174,3.421
III,Naive,sub-33,24,1307,-5.822,-4.894,0.114
III,Excl_naive,sub-33,89,1826,0.057,2.132,2.030
III,Naive,sub-33,90,1881,11.525,2.449,10.599
III,Excl_known,sub-33,49,0,6.186,12.603,-1.199
III,Naive,sub-33,46,1185,4.932,-2.247,7.659
III,Informed,sub-33,37,827,-5.219,5.794,2.007
III,Informed,sub-33,99,1786,-4.495,8.474,-1.210
III,Excl_naive,sub-33,50,1867,7.971,12.548,-3.356
III,Excl_informed,sub-33,7,2487,2.588,13.306,2.022
III,Informed,sub-33,5,847,11.104,10.864,0.756
III,Informed,sub-33,91,690,-3.074,-9.420,1.723
III,Naive,sub-33,120,2214,5.322,14.768,-4.132
III,Excl_informed,sub-33,104,1235,0.414,0.030,2.084
III,Informed,sub-33,3,1672,2.714,3.957,5.007
III,Informed,sub-33,14,625,-6.951,-4.101,1.748
III,Naive,sub-33,118,1697,-6.063,2.671,0.950
III,Excl_known,sub-33,43,578,0.198,-1.482,6.589
III,Excl_naive,sub-33,56,1542,4.013,9.737,2.055
III,Informed,sub-33,4,2119,13.546,6.859,1.804
III,Informed,sub-33,31,716,-5.683,0.343,6.441
III,Naive,sub-33,79,2285,11.434,12.333,-0.102
III,Excl_informed,sub-33,12,1863,-0.339,5.535,-0.241
III,Informed,sub-33,96,803,-1.068,8.375,2.240
III,Naive,sub-33,29,2024,-8.055,-0.164,3.585
III,Excl_naive,sub-33,81,0,5.083,1.687,5.615
III,Naive,sub-33,20,1735,-0.529,3.342,-2.422
III,Informed,sub-33,32,1303,0.883,10.227,1.966
III,Naive,sub-33,21,1164,14.148,14.656,3.565
III,Excl_informed,sub-33,102,1035,-5.301,2.220,1.036
III,Excl_naive,sub-33,77,1579,1.374,-4.219,1.198
II,Naive,sub-33,86,1893,5.062,2.231,2.933
II,Excl_naive,sub-33,83,2040,-0.766,-1.430,5.307
II,Informed,sub-33,74,1114,-3.296,-7.766,9.670
II,Informed,sub-33,10,1403,-1.023,-2.242,10.027
II,Informed,sub-33,39,1903,-6.003,-0.989,2.039
II,Naive,sub-33,119,2339,7.800,-1.654,-1.757
II,Naive,sub-33,85,1511,-1.104,-0.531,1.394
II,Naive,sub-33,108,2334,-8.473,6.241,-1.578
II,Informed,sub-33,93,1551,1.486,5.656,1.312
II,Informed,sub-33,35,1541,-6.587,-6.037,2.522
II,Informed,sub-33,63,2212,-13.962,-7.141,0.183
II,Informed,sub-33,40,1565,1.734,-10.557,12.943
II,Informed,sub-33,67,2060,0.934,-0.741,-2.629
II,Naive,sub-33,111,2201,-8.338,-10.352,-1.947
II,Informed,sub-33,44,2204,-3.431,-1.252,5.749
II,Naive,sub-33,19,2636,5.328,-7.685,8.991
II,Naive,sub-33,58,1739,-4.360,0.233,3.825
II,Excl_known,sub-33,18,1451,10.461,3.723,7.327
II,Excl_informed,sub-33,72,2667,3.426,5.487,6.450
II,Naive,sub-33,60,1624,-4.592,0.879,4.334
II,Excl_informed,sub-33,15,2392,0.316,-5.196,-3.047
II,Naive,sub-33,114,1605,0.598,-7.341,4.184
II,Excl_informed,sub-33,105,2659,-2.058,-1.498,2.713
II,Naive,sub-33,116,2395,-0.995,1.629,-1.100
II,Excl_naive,sub-33,117,1931,-5.273,0.721,0.134
II,Naive,sub-33,57,2588,-0.887,-6.268,4.316
II,Excl_informed,sub-33,68,2761,4.642,-6.123,0.999
II,Informed,sub-33,97,1336,3.176,-6.307,10.897
II,Naive,sub-33,16,2632,-9.693,-10.072,3.748
II,Informed,sub-33,64,2052,-3.608,-10.042,3.154
III,Informed,sub-33,74,794,-1.429,-6.876,12.298
III,Naive,sub-33,60,1428,-1.764,0.177,4.047
III,Naive,sub-33,114,2694,-2.373,0.507,2.837
III,Informed,sub-33,97,729,9.206,9.086,1.181
III,Informed,sub-33,64,1711,-2.706,2.654,-7.026
III,Excl_informed,sub-33,72,1879,1.293,12.157,2.397
III,Informed,sub-33,44,1995,-0.350,8.293,6.423
III,Naive,sub-33,116,1053,0.932,6.399,-1.105
III,Informed,sub-33,67,1198,6.147,2.852,5.838
III,Informed,sub-33,93,1181,8.476,2.426,7.441
III,Excl_informed,sub-33,15,1499,1.129,12.963,-1.497
III,Naive,sub-33,58,833,-2.340,4.736,0.129
III,Informed,sub-33,39,1794,4.306,14.591,-0.336
III,Excl_known,sub-33,18,843,5.182,6.532,5.595
III,Informed,sub-33,63,1078,-6.556,-3.433,1.198
III,Informed,sub-33,40,742,3.767,-1.514,6.023
III,Informed,sub-33,10,877,-6.496,6.466,-1.041
III,Naive,sub-33,57,1604,-7.589,4.526,0.350
III,Excl_naive,sub-33,117,724,4.585,8.640,3.535
III,Naive,sub-33,85,1333,11.771,7.664,1.170
III,Naive,sub-33,108,1380,-1.508,7.495,-1.312
III,Naive,sub-33,111,2267,9.359,17.156,5.502
III,Informed,sub-33,35,1156,7.365,10.326,2.924
III,Naive,sub-33,19,1705,7.852,4.117,0.475
III,Excl_informed,sub-33,105,2135,3.174,10.251,1.711
III,Naive,sub-33,119,2149,-8.932,2.969,3.721
III,Excl_naive,sub-33,83,2189,9.083,10.954,7.242
III,Naive,sub-33,86,2386,-3.600,4.026,-1.719
III,Naive,sub-33,16,2728,6.905,18.775,-4.852
III,Excl_informed,sub-33,68,1980,-1.711,2.976,1.080
II,Naive,sub-33,80,2322,-6.777,-2.978,2.402
II,Excl_informed,sub-33,69,2862,3.518,0.645,5.671
II,Naive,sub-33,27,2870,-0.885,-4.323,9.358
II,Excl_informed,sub-33,1,1862,-11.280,-11.557,2.432
II,Informed,sub-33,9,2006,-8.927,3.927,2.045
II,Naive,sub-33,17,2389,2.159,-4.696,5.125
II,Naive,sub-33,47,2660,-2.761,-8.207,0.028
II,Excl_known,sub-33,95,2740,2.760,-8.370,1.630
II,Naive,sub-33,55,2531,0.353,-12.028,2.901
II,Excl_informed,sub-33,13,1954,6.485,1.317,-4.973
II,Excl_naive,sub-33,23,2830,-3.051,-7.978,6.231
II,Informed,sub-33,33,2451,-6.403,-11.258,2.382
II,Excl_informed,sub-33,66,2427,-0.250,-7.386,5.131
II,Naive,sub-33,78,2063,-9.265,-1.663,3.818
II,Naive,sub-33,54,2318,-3.785,-12.889,7.269
II,Excl_informed,sub-33,36,2496,1.597,1.163,3.222
II,Naive,sub-33,30,2788,-3.430,-7.020,4.784
II,Informed,sub-33,70,1629,-0.534,0.590,4.418
II,Excl_naive,sub-33,109,0,-6.219,-0.248,0.181
II,Excl_naive,sub-33,106,0,5.714,4.861,-3.989
II,Excl_naive,sub-33,87,2966,0.468,3.855,1.052
II,Informed,sub-33,62,2003,-0.888,0.253,0.484
II,Informed,sub-33,8,2230,2.579,-6.588,10.312
II,Excl_informed,sub-33,45,2528,-4.973,-5.682,4.716
II,Excl_informed,sub-33,61,1759,0.363,-1.861,5.525
II,Excl_naive,sub-33,26,0,-4.666,-1.743,0.776
II,Naive,sub-33,52,2039,3.272,-1.277,2.910
II,Excl_informed,sub-33,100,2061,-9.857,-18.116,1.876
II,Naive,sub-33,110,2200,-2.643,1.305,-3.377
II,Excl_informed,sub-33,6,1871,3.818,1.160,1.753
III,Naive,sub-33,52,2291,-1.414,-5.093,3.689
III,Excl_informed,sub-33,36,2630,1.092,-4.911,4.918
III,Excl_informed,sub-33,100,1627,-4.079,-1.554,0.818
III,Naive,sub-33,110,2207,-1.650,9.864,-0.384
III,Excl_informed,sub-33,66,1290,-1.131,-10.696,2.137
III,Naive,sub-33,30,2342,-2.844,2.451,6.410
III,Naive,sub-33,78,1580,21.321,29.232,-0.569
III,Informed,sub-33,8,872,-4.813,2.869,6.884
III,Excl_informed,sub-33,45,1922,0.127,-6.823,3.275
III,Excl_informed,sub-33,1,1911,-7.006,3.802,0.674
III,Naive,sub-33,55,2587,14.903,5.192,2.731
III,Excl_naive,sub-33,23,1443,4.516,7.728,6.388
III,Naive,sub-33,47,2099,4.286,3.624,1.602
III,Excl_informed,sub-33,69,2523,-3.070,-0.304,5.263
III,Naive,sub-33,54,2471,5.728,8.469,-0.673
III,Informed,sub-33,9,0,-9.886,7.420,-0.151
III,Excl_known,sub-33,95,1946,-0.109,-1.723,2.876
III,Excl_informed,sub-33,61,869,3.114,-2.334,6.291
III,Excl_naive,sub-33,109,2379,-0.454,15.851,-0.744
III,Excl_informed,sub-33,13,2055,5.067,4.135,-0.682
III,Excl_naive,sub-33,106,1410,0.450,-1.443,0.124
III,Excl_informed,sub-33,6,1483,9.699,4.994,2.657
III,Naive,sub-33,27,882,5.013,1.749,4.078
III,Informed,sub-33,70,1176,8.842,14.547,-0.862
III,Excl_naive,sub-33,87,1488,-4.607,2.081,7.013
III,Naive,sub-33,17,2305,12.435,16.141,-2.334
III,Excl_naive,sub-33,26,2223,3.182,5.456,4.212
III,Informed,sub-33,62,949,3.359,15.315,0.345
III,Informed,sub-33,33,798,-2.132,0.682,5.374
III,Naive,sub-33,80,1513,5.804,1.647,2.545
II,Informed,sub-33,71,2661,-11.353,-1.400,-4.739
II,Informed,sub-33,42,1117,-1.475,-2.522,1.947
II,Informed,sub-33,38,1099,-8.575,-16.955,7.210
II,Naive,sub-33,76,2398,-1.238,-8.898,7.805
II,Naive,sub-33,84,1809,-3.819,-2.121,-0.494
II,Naive,sub-33,28,2026,-3.532,3.369,-1.577
II,Excl_informed,sub-33,41,2236,6.320,4.893,4.784
II,Excl_informed,sub-33,75,2679,4.273,-5.199,1.745
II,Naive,sub-33,112,1547,-0.343,-2.253,1.582
II,Informed,sub-33,94,2613,-0.378,0.289,-0.962
II,Excl_informed,sub-33,73,2175,2.644,-1.167,3.631
II,Excl_informed,sub-33,11,2059,2.420,-3.608,2.098
II,Naive,sub-33,113,2341,-11.737,-7.822,6.588
II,Naive,sub-33,48,2192,-0.109,-0.913,0.508
II,Informed,sub-33,34,1429,-6.373,-1.002,6.842
II,Naive,sub-33,22,1968,6.074,4.155,2.312
II,Informed,sub-33,2,1851,-0.502,-9.511,5.023
II,Excl_informed,sub-33,101,0,-4.007,-5.453,4.323
II,Naive,sub-33,115,2038,-5.152,0.628,-2.985
II,Informed,sub-33,98,1859,-0.557,-12.392,4.164
II,Excl_informed,sub-33,65,1719,2.147,0.810,3.941
II,Naive,sub-33,107,2608,4.975,3.727,3.883
II,Naive,sub-33,51,2274,-1.787,-3.193,-1.687
II,Excl_naive,sub-33,53,0,-10.260,-7.723,4.698
II,Excl_naive,sub-33,88,0,1.382,-0.479,7.387
II,Excl_informed,sub-33,92,2141,-0.850,5.034,1.233
II,Naive,sub-33,25,2237,0.808,2.068,2.106
II,Naive,sub-33,59,2149,-10.552,-4.249,-1.593
II,Excl_known,sub-33,103,439,-3.855,-12.568,8.688
II,Naive,sub-33,82,2314,2.443,0.993,-5.774
III,Naive,sub-33,28,1902,-10.970,-5.056,1.924
III,Naive,sub-33,76,1440,2.633,8.777,3.859
III,Naive,sub-33,59,1236,5.199,6.091,-3.606
III,Informed,sub-33,42,1084,5.148,0.220,7.545
III,Excl_informed,sub-33,65,1898,10.335,16.484,4.403
III,Naive,sub-33,113,1223,6.087,4.192,-3.137
III,Informed,sub-33,2,927,-4.230,-4.979,4.576
III,Naive,sub-33,112,2671,10.508,9.472,2.185
III,Excl_informed,sub-33,75,2627,12.075,11.765,-0.518
III,Excl_informed,sub-33,41,2951,2.477,12.993,8.339
III,Naive,sub-33,25,1481,1.604,1.661,1.895
III,Informed,sub-33,38,779,12.135,9.943,7.412
III,Naive,sub-33,22,2500,-4.044,0.775,5.887
III,Naive,sub-33,84,838,1.524,2.037,3.713
III,Excl_known,sub-33,103,675,8.853,1.441,6.963
III,Excl_naive,sub-33,88,0,1.497,9.128,2.551
III,Naive,sub-33,82,1394,-8.147,-2.292,5.230
III,Naive,sub-33,115,0,6.309,9.176,7.741
III,Naive,sub-33,51,1717,9.108,14.010,-1.649
III,Naive,sub-33,107,2150,4.527,9.304,0.247
III,Informed,sub-33,94,2267,6.907,10.359,5.055
III,Excl_informed,sub-33,73,1931,8.413,8.207,0.800
III,Informed,sub-33,98,756,3.386,-5.037,11.077
III,Excl_naive,sub-33,53,796,5.758,13.279,-0.804
III,Informed,sub-33,34,1780,4.457,7.093,0.649
III,Naive,sub-33,48,1659,-5.551,7.518,-2.936
III,Excl_informed,sub-33,11,1582,4.149,2.968,-0.202
III,Informed,sub-33,71,1367,2.690,6.906,-0.134
III,Excl_informed,sub-33,92,2297,-5.549,3.789,1.212
III,Excl_informed,sub-33,101,1476,3.397,3.735,2.105
