part,condition,subject_id,item_id,RT,P1,N170,N400
II,Naive,sub-06,36,1146,12.361,0.741,8.104
II,Excl_informed,sub-06,112,2972,-5.013,-13.148,9.771
II,Naive,sub-06,92,2388,10.168,10.581,3.067
II,Informed,sub-06,79,1446,6.658,-5.267,5.993
II,Excl_known,sub-06,110,1530,5.645,-8.555,7.728
II,Naive,sub-06,38,1385,8.399,-8.271,20.601
II,Naive,sub-06,3,1813,9.855,-1.657,5.933
III,Naive,sub-06,62,1059,10.338,6.480,-1.922
III,Excl_informed,sub-06,115,1538,2.514,-9.994,4.513
III,Excl_known,sub-06,6,925,8.618,2.959,4.458
III,Informed,sub-06,54,701,8.935,4.233,5.008
III,Naive,sub-06,12,1307,5.588,-2.597,3.984
III,Naive,sub-06,8,906,5.319,2.003,0.934
III,Naive,sub-06,38,748,1.393,-2.825,5.877
III,Excl_informed,sub-06,120,1037,1.255,-3.343,2.462
III,Informed,sub-06,51,1032,2.439,2.142,2.817
III,Excl_known,sub-06,110,703,5.916,-1.930,5.106
III,Naive,sub-06,13,1193,4.973,3.612,4.294
III,Naive,sub-06,3,1132,9.854,2.482,2.073
III,Informed,sub-06,59,963,2.448,-0.752,5.010
III,Naive,sub-06,39,1090,-2.213,-2.087,-3.952
III,Naive,sub-06,14,677,-0.521,-6.464,0.607
III,Naive,sub-06,42,905,-1.083,-3.664,5.938
III,Informed,sub-06,60,1406,0.321,0.916,2.080
III,Excl_informed,sub-06,108,1276,3.525,2.990,-0.099
III,Excl_informed,sub-06,76,1228,5.503,-5.849,5.156
III,Naive,sub-06,95,1590,-9.634,-15.289,2.346
III,Naive,sub-06,69,811,-0.756,5.813,0.543
III,Excl_known,sub-06,57,981,-3.826,-6.567,12.700
III,Naive,sub-06,36,1323,7.759,-3.323,7.537
III,Naive,sub-06,92,1796,-0.968,-1.077,2.582
III,Informed,sub-06,26,732,1.515,1.621,3.523
III,Excl_informed,sub-06,112,1736,8.242,-1.946,1.656
III,Excl_informed,sub-06,46,1144,-7.970,5.893,6.433
III,Informed,sub-06,79,1361,-3.725,-5.753,-3.629
III,Excl_informed,sub-06,29,1263,1.728,6.443,4.717
III,Naive,sub-06,65,1741,8.670,2.738,8.422
II,Informed,sub-06,16,1581,0.281,-6.527,6.216
II,Excl_informed,sub-06,56,2005,9.654,1.567,-1.186
II,Naive,sub-06,34,1954,0.729,-4.062,7.817
II,Excl_informed,sub-06,113,1478,-0.787,-18.820,8.294
II,Naive,sub-06,97,1522,6.844,2.524,10.620
II,Excl_known,sub-06,109,1614,2.971,5.984,4.464
II,Naive,sub-06,11,2007,6.854,1.174,11.403
II,Naive,sub-06,32,1321,0.510,-7.614,4.274
II,Informed,sub-06,21,1556,-0.412,-7.872,9.517
II,Naive,sub-06,31,1296,-4.424,-7.937,2.769
II,Naive,sub-06,7,1532,9.618,6.541,3.305
II,Excl_informed,sub-06,114,1812,2.825,2.506,12.252
II,Excl_informed,sub-06,118,1704,6.713,5.739,2.006
II,Naive,sub-06,63,1842,12.460,-9.996,2.598
II,Naive,sub-06,94,1102,7.528,-3.804,-1.133
II,Excl_informed,sub-06,50,1266,-1.418,-4.233,2.564
II,Excl_informed,sub-06,89,0,-3.845,4.889,-2.897
II,Naive,sub-06,99,1461,-5.720,1.597,9.251
II,Excl_known,sub-06,49,850,3.558,-6.498,8.462
II,Excl_informed,sub-06,78,1098,17.464,6.184,2.340
II,Excl_informed,sub-06,19,1777,-6.534,-10.605,-0.593
II,Excl_known,sub-06,17,1589,6.009,3.855,3.422
II,Naive,sub-06,101,1159,1.484,3.907,0.998
II,Naive,sub-06,73,1722,-9.359,-3.539,-1.671
II,Excl_naive,sub-06,71,1345,4.017,7.918,3.331
II,Excl_known,sub-06,41,1212,6.546,-5.428,11.365
II,Naive,sub-06,98,2399,7.831,-1.139,-0.057
II,Excl_informed,sub-06,88,1557,-3.546,-8.691,-4.926
II,Informed,sub-06,81,2077,6.615,0.842,8.251
II,Naive,sub-06,93,977,12.019,-0.771,5.924
III,Excl_known,sub-06,41,2117,-0.391,-5.342,-0.259
III,Naive,sub-06,94,1909,2.523,-3.264,4.293
III,Naive,sub-06,73,901,6.402,-4.676,10.580
III,Excl_informed,sub-06,118,1258,0.482,-4.276,6.542
III,Excl_informed,sub-06,114,1362,6.693,7.360,3.323
III,Excl_known,sub-06,49,968,8.157,7.708,-3.617
III,Excl_known,sub-06,109,1704,8.239,3.752,0.346
III,Naive,sub-06,97,1218,3.665,0.703,2.033
III,Naive,sub-06,93,1990,-1.759,0.836,10.269
III,Excl_naive,sub-06,71,1159,14.035,1.627,0.197
III,Naive,sub-06,99,1280,-0.706,-5.202,2.887
III,Excl_informed,sub-06,56,1480,3.752,-0.065,7.004
III,Excl_informed,sub-06,89,1377,1.339,0.104,1.735
III,Naive,sub-06,34,1173,-1.069,-6.731,6.123
III,Informed,sub-06,16,1026,2.964,2.822,-2.226
III,Excl_informed,sub-06,78,1022,1.385,1.836,1.112
III,Naive,sub-06,63,1360,-12.404,-0.579,0.295
III,Excl_informed,sub-06,50,1159,0.435,-3.694,9.830
III,Naive,sub-06,32,1847,6.812,2.995,9.031
III,Naive,sub-06,11,1593,0.740,-3.768,6.984
III,Excl_informed,sub-06,113,958,-3.044,4.196,3.651
III,Excl_informed,sub-06,19,958,4.305,0.465,5.163
III,Naive,sub-06,98,1980,6.548,-3.065,2.890
III,Naive,sub-06,7,781,2.342,6.400,6.732
III,Excl_informed,sub-06,88,1044,-1.531,-13.554,5.005
III,Informed,sub-06,21,1358,-5.007,1.484,1.153
III,Informed,sub-06,81,1701,4.468,-6.086,-3.224
III,Naive,sub-06,101,963,3.093,-7.093,8.071
III,Naive,sub-06,31,1004,5.001,7.981,-1.713
III,Excl_known,sub-06,17,1441,13.384,-5.109,1.612
II,Naive,sub-06,67,1783,-4.594,-5.654,7.864
II,Naive,sub-06,10,2146,-4.907,-8.322,4.634
II,Excl_informed,sub-06,23,1677,2.460,-1.741,2.767
II,Informed,sub-06,111,1239,-4.450,-5.568,-1.050
II,Informed,sub-06,30,846,10.406,3.153,12.453
II,Excl_known,sub-06,33,1296,3.569,-7.312,1.796
II,Naive,sub-06,64,1040,5.809,-1.988,9.734
II,Excl_informed,sub-06,58,1161,-3.941,-8.541,3.531
II,Informed,sub-06,47,1283,8.286,-3.805,7.209
II,Informed,sub-06,82,859,4.321,-0.043,6.514
II,Excl_informed,sub-06,106,1143,7.191,-6.494,2.631
II,Excl_informed,sub-06,83,1857,-1.024,-2.889,6.638
II,Naive,sub-06,102,1520,3.110,-1.058,5.975
II,Naive,sub-06,1,1326,-3.287,-3.715,9.404
II,Naive,sub-06,61,1355,5.057,-1.278,4.068
II,Naive,sub-06,75,849,7.836,-3.313,1.903
II,Naive,sub-06,40,1944,0.739,-0.521,0.624
II,Informed,sub-06,107,1009,5.510,-0.226,-2.555
II,Naive,sub-06,100,1663,1.226,-10.370,12.052
II,Naive,sub-06,74,1704,7.170,-3.850,5.751
II,Informed,sub-06,80,1105,1.110,-3.243,11.516
II,Excl_informed,sub-06,87,2756,8.959,7.339,6.297
II,Informed,sub-06,24,1848,4.050,-3.788,8.062
II,Excl_naive,sub-06,2,1598,0.006,-6.224,2.072
II,Naive,sub-06,72,1119,15.369,1.843,6.593
II,Informed,sub-06,84,1510,-1.812,1.400,5.781
II,Informed,sub-06,86,1564,-0.373,-9.474,6.863
II,Naive,sub-06,68,1571,0.329,-11.152,2.825
II,Excl_known,sub-06,4,951,0.935,-6.901,4.829
II,Informed,sub-06,25,2718,12.504,3.788,12.547
III,Informed,sub-06,111,893,4.888,-0.447,-6.419
III,Naive,sub-06,75,974,5.287,-7.771,5.618
III,Naive,sub-06,40,909,5.753,-9.980,0.793
III,Informed,sub-06,84,708,-0.299,-12.135,5.086
III,Naive,sub-06,67,1311,3.841,-5.346,5.670
III,Informed,sub-06,47,1209,1.825,-4.632,0.777
III,Naive,sub-06,1,1229,0.575,3.790,2.724
III,Excl_informed,sub-06,23,1190,1.080,-0.242,5.085
III,Informed,sub-06,82,1601,-5.861,-3.830,4.184
III,Excl_informed,sub-06,87,1013,5.156,0.488,6.702
III,Excl_naive,sub-06,2,756,0.302,1.544,3.623
III,Excl_known,sub-06,4,953,7.165,-4.557,9.930
III,Naive,sub-06,64,1101,5.870,-1.446,9.171
III,Informed,sub-06,24,1232,3.951,-0.511,8.658
III,Excl_informed,sub-06,83,1350,1.031,-2.931,1.897
III,Informed,sub-06,107,753,9.948,4.205,1.807
III,Naive,sub-06,72,1295,15.761,0.038,10.701
III,Excl_known,sub-06,33,1387,9.571,4.303,5.549
III,Naive,sub-06,102,1275,5.292,6.193,5.561
III,Naive,sub-06,61,1079,14.686,16.479,-2.273
III,Informed,sub-06,86,668,5.318,0.025,6.629
III,Naive,sub-06,68,1754,5.407,-4.239,0.598
III,Informed,sub-06,80,826,5.537,8.332,4.790
III,Informed,sub-06,30,2072,4.274,4.104,1.847
III,Naive,sub-06,100,763,2.649,3.563,10.003
III,Excl_informed,sub-06,106,1331,15.495,4.424,3.290
III,Informed,sub-06,25,695,2.229,-2.325,4.621
III,Naive,sub-06,10,1413,7.470,5.683,-0.511
III,Excl_informed,sub-06,58,1380,6.956,10.372,-3.184
III,Naive,sub-06,74,754,2.376,6.235,6.945
II,Naive,sub-06,15,1467,3.429,-2.157,-2.724
II,Naive,sub-06,66,924,-0.801,-7.709,4.745
II,Excl_informed,sub-06,117,1872,4.980,-8.500,3.603
II,Informed,sub-06,53,1334,-7.283,-14.269,10.629
II,Naive,sub-06,5,1512,20.386,4.550,14.411
II,Excl_known,sub-06,45,774,-1.699,-15.321,5.395
II,Excl_known,sub-06,18,1386,6.368,4.822,8.285
II,Excl_informed,sub-06,27,729,8.889,-1.689,12.493
II,Naive,sub-06,70,605,13.001,2.705,-0.379
II,Informed,sub-06,22,1549,5.798,-4.366,11.374
II,Informed,sub-06,52,1405,7.677,-1.113,10.652
II,Informed,sub-06,48,1014,5.988,1.297,7.197
II,Naive,sub-06,37,1096,9.842,-1.753,11.015
II,Excl_informed,sub-06,90,2489,10.235,-0.658,15.340
II,Naive,sub-06,103,1518,-1.997,-13.648,16.443
II,Naive,sub-06,105,852,6.146,-7.268,3.124
II,Excl_informed,sub-06,77,1169,6.888,-3.145,2.846
II,Naive,sub-06,44,1155,3.204,-2.242,5.640
II,Excl_known,sub-06,96,1208,4.863,1.285,3.340
II,Naive,sub-06,91,1397,12.288,-4.145,5.649
II,Excl_known,sub-06,85,1833,4.268,-1.279,10.977
II,Naive,sub-06,43,1364,2.892,-3.208,12.489
II,Naive,sub-06,104,1177,7.258,-5.074,4.499
II,Informed,sub-06,116,1940,2.898,4.705,4.833
II,Excl_informed,sub-06,55,866,6.614,-7.582,7.308
II,Naive,sub-06,9,1868,4.312,-9.020,4.530
II,Excl_naive,sub-06,35,805,0.686,-3.056,3.295
II,Informed,sub-06,119,1364,0.509,0.692,-0.652
II,Excl_informed,sub-06,20,1911,8.343,4.123,6.960
II,Excl_known,sub-06,28,1045,4.325,-3.593,5.022
III,Naive,sub-06,5,1907,2.477,-2.437,8.085
III,Naive,sub-06,103,809,0.611,-11.672,3.606
III,Excl_known,sub-06,96,1070,8.540,-1.745,2.474
III,Excl_known,sub-06,18,1500,5.184,-0.819,4.673
III,Naive,sub-06,44,1558,2.731,-4.854,-0.750
III,Informed,sub-06,22,652,17.535,7.611,0.482
III,Excl_informed,sub-06,117,882,2.909,-5.006,2.176
III,Excl_known,sub-06,45,887,5.840,-8.009,5.692
III,Excl_known,sub-06,28,642,1.078,-1.901,2.708
III,Informed,sub-06,53,543,6.178,-3.076,4.905
III,Naive,sub-06,104,563,2.283,-4.792,2.234
III,Naive,sub-06,15,2181,-0.247,0.213,6.198
III,Excl_informed,sub-06,90,993,12.460,0.477,5.898
III,Naive,sub-06,9,891,2.204,-7.473,3.218
III,Excl_informed,sub-06,77,924,2.840,2.006,-0.874
III,Informed,sub-06,116,828,8.765,6.205,3.097
III,Excl_known,sub-06,85,626,8.495,-2.267,2.448
III,Informed,sub-06,52,955,4.648,-3.099,2.930
III,Excl_informed,sub-06,27,709,-1.944,-2.940,4.253
III,Informed,sub-06,48,1314,10.443,-5.085,8.051
III,Naive,sub-06,70,1045,7.448,7.938,2.157
III,Naive,sub-06,91,714,-3.028,-13.229,2.348
III,Excl_informed,sub-06,55,637,0.637,-8.008,3.161
III,Excl_informed,sub-06,20,1764,4.061,1.378,6.540
III,Naive,sub-06,105,890,22.058,-4.285,4.379
III,Naive,sub-06,43,764,0.294,-10.146,0.893
III,Naive,sub-06,37,785,9.559,-5.686,7.249
III,Informed,sub-06,119,737,0.110,-4.335,-3.956
III,Excl_naive,sub-06,35,1819,2.389,-1.925,-2.570
III,Naive,sub-06,66,702,12.092,3.712,9.345
