part,condition,subject_id,item_id,RT,P1,N170,N400
I,Excl_informed,sub-44,48,2031,3.297,0.516,-2.580
I,Excl_known,sub-44,36,1706,2.806,10.115,-2.720
I,Excl_naive,sub-44,103,2191,-6.710,-12.528,1.974
I,Naive,sub-44,2,1980,-0.104,-1.857,-3.584
I,Naive,sub-44,38,1104,9.383,-3.870,-4.299
I,Naive,sub-44,64,1651,7.680,1.984,2.537
I,Excl_informed,sub-44,29,1915,0.808,6.620,-16.311
I,Excl_informed,sub-44,79,2291,8.819,-1.196,2.097
I,Naive,sub-44,40,2585,3.485,-1.160,0.353
I,Naive,sub-44,96,2026,12.462,7.480,-2.715
I,Naive,sub-44,66,2145,7.173,-6.317,-2.549
I,Excl_known,sub-44,101,752,6.978,2.133,6.560
I,Naive,sub-44,92,2621,5.961,4.672,0.875
I,Naive,sub-44,34,2969,-1.400,-4.484,2.745
I,Excl_informed,sub-44,47,2359,7.581,12.302,-6.871
I,Excl_informed,sub-44,28,0,1.954,8.379,-5.672
I,Naive,sub-44,41,0,-1.253,-1.246,1.704
I,Naive,sub-44,45,2043,-4.410,-6.143,8.370
I,Excl_informed,sub-44,89,1152,0.408,-0.854,-5.450
I,Informed,sub-44,22,1716,1.783,-2.991,2.062
I,Naive,sub-44,105,2485,8.319,3.906,4.699
I,Informed,sub-44,88,1449,5.425,1.490,-1.215
I,Naive,sub-44,97,1291,6.840,7.301,-7.581
I,Excl_informed,sub-44,115,1738,1.845,-2.861,-7.803
I,Naive,sub-44,75,1640,4.698,-2.592,-2.637
I,Excl_informed,sub-44,23,1943,6.483,14.215,-9.546
I,Excl_known,sub-44,49,1373,2.752,1.265,1.020
I,Naive,sub-44,102,1602,3.975,4.185,-5.045
I,Naive,sub-44,71,1152,7.781,-1.292,2.059
I,Excl_informed,sub-44,77,2121,0.948,-5.337,-2.173
I,Naive,sub-44,5,1023,5.059,14.628,-9.813
I,Informed,sub-44,120,2129,8.016,1.321,1.985
I,Excl_informed,sub-44,83,2447,3.070,4.206,3.316
I,Informed,sub-44,54,1655,1.313,-2.077,-3.268
I,Informed,sub-44,30,1265,2.103,4.734,-3.203
I,Informed,sub-44,86,1920,-2.280,-0.612,-2.650
I,Naive,sub-44,14,1013,-0.117,-3.615,0.093
I,Naive,sub-44,91,987,0.699,-2.215,9.377
I,Naive,sub-44,3,1258,2.446,0.041,-9.468
I,Naive,sub-44,98,1494,-0.770,-5.687,-3.123
I,Excl_informed,sub-44,25,1665,10.020,5.779,-4.540
I,Naive,sub-44,67,1969,4.949,1.024,-4.860
I,Excl_informed,sub-44,16,1877,-0.339,1.018,0.312
I,Informed,sub-44,19,2088,3.886,-0.483,7.139
I,Naive,sub-44,61,1648,3.298,3.529,0.839
I,Excl_informed,sub-44,118,1518,4.550,3.751,-2.037
I,Naive,sub-44,74,1314,2.964,-3.198,3.877
I,Informed,sub-44,18,1618,4.741,-0.247,4.420
I,Informed,sub-44,56,1675,2.074,-8.173,2.430
I,Informed,sub-44,20,2429,3.830,4.813,0.289
I,Naive,sub-44,63,1219,-4.890,-3.673,1.758
I,Naive,sub-44,32,1859,0.039,4.376,-0.679
I,Naive,sub-44,15,1499,3.077,6.556,-5.456
I,Excl_informed,sub-44,80,2168,1.348,-1.312,-5.498
I,Naive,sub-44,70,1694,0.951,4.323,-9.186
I,Excl_known,sub-44,113,1575,7.340,1.283,6.542
I,Informed,sub-44,76,1787,-2.417,1.843,-6.051
I,Excl_informed,sub-44,57,2487,3.609,-6.668,3.711
I,Excl_informed,sub-44,46,1558,7.133,1.924,0.534
I,Naive,sub-44,42,1904,5.010,4.136,-8.619
I,Naive,sub-44,12,2068,7.568,9.219,-7.571
II,Informed,sub-44,87,1995,6.167,5.831,5.284
II,Informed,sub-44,76,2421,-2.814,-13.928,6.181
II,Excl_informed,sub-44,48,2379,3.333,-6.289,2.769
II,Excl_informed,sub-44,57,0,-0.981,-9.260,10.191
II,Naive,sub-44,2,2207,7.830,-1.341,7.366
II,Naive,sub-44,10,1969,-1.018,-5.289,4.646
II,Naive,sub-44,31,2504,2.657,-8.273,8.924
II,Informed,sub-44,20,1647,6.713,0.010,0.854
II,Naive,sub-44,44,1349,1.088,-2.568,-2.239
II,Informed,sub-44,18,2521,7.052,-2.515,6.161
II,Informed,sub-44,27,2708,4.974,-2.372,13.493
II,Informed,sub-44,81,1412,-2.663,-7.131,2.269
II,Informed,sub-44,59,2100,-5.063,-7.813,5.774
II,Naive,sub-44,91,1134,-0.545,-1.589,1.568
II,Naive,sub-44,32,1203,-5.712,-10.819,0.653
II,Informed,sub-44,107,697,7.647,-3.843,-2.957
II,Informed,sub-44,84,1401,4.649,-1.255,7.310
II,Informed,sub-44,55,2539,-3.327,-5.476,3.279
II,Excl_informed,sub-44,115,1326,5.931,-1.971,9.346
II,Excl_informed,sub-44,89,1978,6.998,-3.112,2.801
II,Naive,sub-44,104,1249,-7.097,-11.848,1.185
II,Excl_known,sub-44,101,1268,-0.363,-5.547,-0.269
II,Excl_known,sub-44,36,1793,1.078,-0.787,4.608
II,Excl_naive,sub-44,103,0,1.238,3.240,-9.800
II,Informed,sub-44,116,2158,4.790,-1.371,2.562
II,Naive,sub-44,4,1036,2.778,-0.809,-0.227
II,Naive,sub-44,102,1683,12.146,1.624,1.336
II,Naive,sub-44,99,1008,-3.385,0.569,3.431
II,Naive,sub-44,7,959,0.159,-6.664,7.662
III,Naive,sub-44,100,1857,-3.871,-14.867,2.236
III,Excl_informed,sub-44,57,1386,5.927,-2.657,-1.057
III,Informed,sub-44,20,1985,0.853,-5.979,6.349
III,Informed,sub-44,87,1188,3.552,1.911,8.114
III,Excl_known,sub-44,36,1703,2.168,-1.968,-6.949
III,Informed,sub-44,107,572,7.618,6.826,3.024
III,Excl_informed,sub-44,48,1291,-0.803,-2.243,-1.306
III,Informed,sub-44,116,1749,5.902,2.625,2.329
III,Naive,sub-44,102,799,2.952,1.888,3.213
III,Naive,sub-44,7,684,4.340,4.054,-3.245
III,Naive,sub-44,32,2176,-0.021,-4.768,3.329
III,Naive,sub-44,104,641,0.857,-2.499,0.940
III,Informed,sub-44,81,1302,2.269,-0.739,6.237
III,Excl_known,sub-44,101,623,-5.763,-2.001,1.355
III,Naive,sub-44,4,1622,-4.871,5.535,-11.656
III,Informed,sub-44,55,1292,-0.729,-5.638,11.065
III,Informed,sub-44,59,1408,4.491,1.960,-1.187
III,Informed,sub-44,84,527,7.626,6.464,-3.645
III,Naive,sub-44,2,1653,3.353,-2.714,1.043
III,Naive,sub-44,44,1544,-1.009,-3.232,3.231
III,Excl_informed,sub-44,115,760,7.287,1.780,5.031
III,Excl_naive,sub-44,103,1040,6.810,1.255,-6.971
III,Excl_informed,sub-44,89,2179,5.830,0.004,1.355
III,Naive,sub-44,99,1531,0.256,4.264,-1.108
III,Informed,sub-44,18,1020,0.467,-3.888,-1.048
III,Informed,sub-44,27,858,4.967,7.102,-5.341
III,Naive,sub-44,31,2110,2.053,-6.686,6.008
III,Naive,sub-44,10,1259,1.818,0.438,2.582
III,Naive,sub-44,91,715,2.849,-0.306,-0.070
III,Informed,sub-44,76,1853,4.367,-1.074,1.606
II,Naive,sub-44,5,1077,2.759,-3.120,4.978
II,Excl_known,sub-44,58,2274,-4.907,-1.994,-1.382
II,Informed,sub-44,19,1175,-0.775,-5.300,14.134
II,Informed,sub-44,22,2703,-4.218,1.507,1.178
II,Naive,sub-44,75,2432,2.016,-1.716,4.059
II,Excl_informed,sub-44,85,2269,-4.189,-4.090,-0.163
II,Excl_informed,sub-44,79,1759,-2.269,-6.436,6.520
II,Informed,sub-44,86,2357,0.804,-7.203,4.581
II,Naive,sub-44,41,1754,4.066,5.130,2.150
II,Naive,sub-44,64,1785,3.205,-4.173,2.850
II,Informed,sub-44,30,1987,-0.600,-6.857,6.938
II,Informed,sub-44,78,2304,-5.727,-6.758,6.634
II,Excl_informed,sub-44,28,0,2.516,-12.520,16.296
II,Naive,sub-44,94,740,-4.309,-6.524,3.796
II,Naive,sub-44,12,1501,-2.186,-4.528,-3.414
II,Naive,sub-44,66,1474,-3.666,-5.927,9.602
II,Naive,sub-44,97,1166,1.639,-2.821,5.413
II,Naive,sub-44,9,2159,4.132,-10.460,8.254
II,Excl_informed,sub-44,51,2250,-1.483,-5.932,4.145
II,Excl_informed,sub-44,109,1474,-3.923,2.623,-4.003
II,Naive,sub-44,35,1904,5.512,0.543,6.377
II,Naive,sub-44,69,1484,4.673,2.714,3.064
II,Informed,sub-44,119,663,2.566,-2.209,-4.656
II,Naive,sub-44,40,1965,-1.203,-6.232,-2.122
II,Informed,sub-44,21,2224,12.779,-0.802,5.561
II,Naive,sub-44,95,1531,-2.366,-7.956,6.360
II,Naive,sub-44,8,2373,-0.716,-7.581,1.603
II,Informed,sub-44,88,2996,4.285,-9.491,7.434
II,Excl_known,sub-44,49,2319,2.336,4.463,-8.035
II,Naive,sub-44,70,1223,2.166,-3.245,0.580
III,Naive,sub-44,41,1924,1.662,3.218,1.021
III,Naive,sub-44,8,2226,3.223,-1.277,-2.640
III,Excl_informed,sub-44,85,821,2.944,2.717,6.279
III,Naive,sub-44,9,671,7.036,1.441,-1.004
III,Informed,sub-44,88,1155,4.846,5.584,-14.289
III,Naive,sub-44,95,750,1.864,-6.151,3.767
III,Naive,sub-44,75,966,3.217,0.091,0.600
III,Informed,sub-44,21,1556,1.970,4.501,-1.517
III,Informed,sub-44,78,1544,2.953,-1.156,0.311
III,Naive,sub-44,12,645,0.490,-3.987,-0.294
III,Informed,sub-44,19,932,7.159,-0.435,4.952
III,Naive,sub-44,35,2359,1.113,3.424,-2.696
III,Naive,sub-44,40,528,14.062,1.789,0.739
III,Naive,sub-44,66,444,9.767,-6.345,-1.136
III,Naive,sub-44,94,2036,2.044,7.032,-4.914
III,Informed,sub-44,30,1433,11.631,7.403,-3.020
III,Informed,sub-44,119,660,-2.276,-0.494,5.584
III,Naive,sub-44,69,1139,5.411,-2.378,0.413
III,Excl_informed,sub-44,79,1105,15.958,1.489,-0.224
III,Excl_known,sub-44,49,1085,0.883,-1.172,4.663
III,Naive,sub-44,97,637,1.378,4.943,-0.882
III,Excl_informed,sub-44,28,1252,2.534,1.563,-9.599
III,Excl_known,sub-44,58,960,6.308,-1.332,4.491
III,Naive,sub-44,70,1515,-0.046,4.670,0.015
III,Naive,sub-44,64,1527,8.625,-1.519,5.920
III,Excl_informed,sub-44,51,1397,-1.847,0.188,3.664
III,Excl_informed,sub-44,109,1304,4.523,6.035,-1.836
III,Informed,sub-44,22,1465,-0.428,-0.046,0.319
III,Naive,sub-44,5,1587,10.114,4.409,1.877
III,Informed,sub-44,86,917,1.389,1.514,1.592
II,Naive,sub-44,74,1028,-2.923,-8.077,3.310
II,Naive,sub-44,68,1077,2.786,-5.576,1.622
II,Naive,sub-44,73,1483,1.193,-4.258,6.059
II,Excl_informed,sub-44,80,2249,-3.646,5.566,-2.976
II,Naive,sub-44,92,1088,5.624,-3.359,-1.930
II,Excl_informed,sub-44,82,0,3.560,-1.144,3.820
II,Excl_informed,sub-44,23,1738,5.882,1.292,6.837
II,Informed,sub-44,56,1325,1.352,-8.508,10.529
II,Naive,sub-44,43,2063,1.767,0.066,-1.751
II,Naive,sub-44,45,2397,5.362,-3.071,10.157
II,Excl_informed,sub-44,25,0,6.940,-0.954,16.272
II,Excl_informed,sub-44,114,1059,4.647,-5.133,7.744
II,Naive,sub-44,11,1587,-4.323,-5.799,1.452
II,Naive,sub-44,34,1583,3.652,-6.142,8.056
II,Naive,sub-44,37,2092,-1.796,-8.125,5.530
II,Excl_informed,sub-44,118,2311,8.869,-8.537,12.653
II,Naive,sub-44,42,836,-1.466,-0.638,3.710
II,Naive,sub-44,63,1566,-0.176,-7.200,2.547
II,Informed,sub-44,120,2168,1.752,-2.260,7.915
II,Excl_informed,sub-44,16,1406,-0.341,-2.598,-0.483
II,Excl_informed,sub-44,106,1119,1.241,-2.121,-4.264
II,Excl_naive,sub-44,62,2264,-3.442,-6.039,6.266
II,Excl_informed,sub-44,17,1524,7.321,4.066,-3.445
II,Naive,sub-44,96,1195,3.892,-0.729,-1.556
II,Excl_informed,sub-44,112,1774,-9.831,-8.433,9.005
II,Informed,sub-44,52,2138,-0.022,-6.105,7.741
II,Excl_informed,sub-44,117,1964,0.500,-7.462,3.384
II,Excl_informed,sub-44,29,2608,4.365,-6.284,-0.989
II,Naive,sub-44,15,1363,8.691,-1.270,4.172
II,Naive,sub-44,1,1294,6.491,0.433,10.078
III,Excl_naive,sub-44,62,907,5.723,-4.223,1.252
III,Excl_informed,sub-44,114,824,-3.552,-2.813,-3.204
III,Excl_informed,sub-44,16,477,-1.187,-4.476,4.529
III,Excl_informed,sub-44,117,440,0.366,-2.397,1.068
III,Naive,sub-44,1,448,2.989,-1.056,-8.160
III,Informed,sub-44,120,1424,2.105,2.393,4.469
III,Excl_informed,sub-44,112,625,7.350,2.936,3.638
III,Naive,sub-44,92,574,3.267,0.876,-0.659
III,Naive,sub-44,37,619,9.428,2.500,-3.911
III,Excl_informed,sub-44,80,1657,3.424,-4.297,-0.371
III,Naive,sub-44,73,2045,15.084,-0.392,2.534
III,Informed,sub-44,52,879,0.086,1.355,3.411
III,Excl_informed,sub-44,25,1217,5.542,-1.810,3.029
III,Excl_informed,sub-44,82,1717,4.151,6.098,-7.315
III,Naive,sub-44,96,588,5.638,6.309,1.338
III,Naive,sub-44,45,515,-2.060,-5.908,3.569
III,Naive,sub-44,74,1703,4.773,-0.142,0.066
III,Informed,sub-44,56,778,6.574,5.294,3.559
III,Naive,sub-44,43,1354,-0.809,-1.399,0.149
III,Naive,sub-44,15,550,7.238,-7.772,3.776
III,Excl_informed,sub-44,29,423,-2.229,-2.633,8.401
III,Excl_informed,sub-44,23,865,-1.070,4.212,-4.178
III,Excl_informed,sub-44,106,505,-1.926,-5.503,3.245
III,Naive,sub-44,11,470,-1.141,-1.243,-0.187
III,Excl_informed,sub-44,118,488,9.745,1.797,0.036
III,Naive,sub-44,63,588,-3.186,-4.677,3.216
III,Naive,sub-44,34,894,3.201,-2.377,2.072
III,Naive,sub-44,68,522,5.082,-3.739,0.149
III,Excl_informed,sub-44,17,584,8.851,12.852,-1.748
III,Naive,sub-44,42,664,5.219,-1.434,8.799
II,Excl_informed,sub-44,108,1819,-6.365,-2.617,-9.420
II,Naive,sub-44,71,2005,1.400,-1.882,3.452
II,Excl_informed,sub-44,24,2425,-3.349,-9.300,10.705
II,Naive,sub-44,38,1042,4.190,-10.159,4.314
II,Naive,sub-44,105,2573,0.055,-1.368,8.335
II,Excl_informed,sub-44,110,0,6.674,-10.145,7.149
II,Naive,sub-44,3,1224,2.632,-2.254,7.988
II,Excl_known,sub-44,60,406,1.114,4.812,-1.552
II,Naive,sub-44,13,2013,0.475,-0.335,4.336
II,Naive,sub-44,14,898,1.506,1.878,0.188
II,Excl_informed,sub-44,50,0,8.609,-3.947,8.722
II,Excl_informed,sub-44,77,0,-5.043,-11.274,7.481
II,Excl_known,sub-44,93,1951,2.031,-0.878,-2.997
II,Naive,sub-44,33,1041,-1.739,2.133,-10.828
II,Naive,sub-44,72,1274,6.783,-3.753,2.304
II,Excl_informed,sub-44,47,2449,-0.566,-2.788,0.520
II,Excl_known,sub-44,90,816,7.558,-5.142,13.141
II,Excl_informed,sub-44,83,1187,-0.362,-2.658,2.291
II,Naive,sub-44,6,2083,5.760,-2.365,9.506
II,Excl_known,sub-44,26,2845,5.856,-6.256,-3.116
II,Excl_informed,sub-44,46,1197,-0.858,-10.933,10.297
II,Informed,sub-44,54,2474,1.966,-4.773,4.398
II,Naive,sub-44,98,1672,5.950,-4.346,10.960
II,Naive,sub-44,67,1599,-1.119,-0.796,-4.933
II,Excl_informed,sub-44,111,0,-1.600,-2.878,3.637
II,Naive,sub-44,39,2351,-0.823,-2.920,1.485
II,Naive,sub-44,65,886,0.876,0.635,3.728
II,Naive,sub-44,61,1767,2.272,2.142,-0.296
II,Excl_known,sub-44,113,2945,5.008,-7.669,10.775
II,Excl_informed,sub-44,53,2164,0.713,0.569,-3.759
III,Excl_known,sub-44,93,1556,0.635,-3.255,3.301
III,Naive,sub-44,39,1214,5.238,3.369,-4.289
III,Excl_known,sub-44,60,1099,3.773,1.885,2.252
III,Excl_known,sub-44,26,1819,0.455,-8.742,0.571
III,Excl_informed,sub-44,46,803,-5.325,-0.908,1.127
III,Excl_informed,sub-44,108,788,-1.212,1.989,-7.594
III,Excl_known,sub-44,113,1265,3.092,1.430,-4.179
III,Naive,sub-44,72,622,8.206,-1.173,5.094
III,Naive,sub-44,71,652,9.024,3.749,6.702
III,Excl_informed,sub-44,77,905,2.306,0.433,2.627
III,Naive,sub-44,67,855,-2.318,-3.209,-4.126
III,Naive,sub-44,14,483,3.208,-4.659,7.146
III,Excl_informed,sub-44,110,1162,2.739,-0.086,0.767
III,Naive,sub-44,38,487,-3.871,-3.905,-4.474
III,Naive,sub-44,105,2347,-0.629,0.172,2.871
III,Informed,sub-44,54,974,4.176,0.420,4.983
III,Naive,sub-44,61,846,7.005,8.112,-0.250
III,Excl_informed,sub-44,47,735,1.179,-6.462,3.166
III,Excl_informed,sub-44,83,516,-2.177,0.771,3.303
III,Naive,sub-44,13,1544,-5.621,1.019,-5.683
III,Excl_informed,sub-44,50,2156,-4.338,-6.592,3.244
III,Naive,sub-44,65,651,5.222,5.093,-4.066
III,Naive,sub-44,6,643,7.929,2.130,2.156
III,Excl_informed,sub-44,53,715,0.177,-4.706,1.753
III,Naive,sub-44,33,592,-2.654,-0.576,0.844
III,Excl_informed,sub-44,111,1345,2.390,5.362,5.506
III,Naive,sub-44,3,567,1.985,1.305,6.280
III,Excl_informed,sub-44,24,582,-2.139,-3.278,1.845
III,Naive,sub-44,98,547,-2.044,-8.114,6.361
III,Excl_known,sub-44,90,682,9.337,5.919,4.664
