part,condition,subject_id,item_id,RT,P1,N170,N400
I,Excl_informed,sub-07,63,1344,0.016,-0.766,-1.948
I,Naive,sub-07,81,1432,8.125,4.101,-5.075
I,Naive,sub-07,113,1026,1.928,3.362,-3.156
I,Naive,sub-07,107,1009,3.534,-0.872,-4.121
I,Informed,sub-07,39,957,5.435,4.365,-0.810
I,Naive,sub-07,21,941,0.129,-6.870,-2.164
I,Informed,sub-07,43,925,3.777,1.269,-6.911
I,Excl_informed,sub-07,31,741,-0.715,3.893,-3.417
I,Excl_informed,sub-07,71,819,2.291,1.002,-0.323
I,Excl_informed,sub-07,5,905,0.815,-0.959,-1.777
I,Informed,sub-07,99,972,-4.460,2.912,-4.233
I,Informed,sub-07,6,922,13.828,13.640,-6.429
I,Excl_known,sub-07,36,976,-3.519,1.582,-3.785
I,Naive,sub-07,106,739,6.273,4.617,-5.442
I,Naive,sub-07,115,785,9.292,2.516,-2.604
I,Excl_informed,sub-07,9,588,-3.248,-3.368,2.887
I,Excl_informed,sub-07,91,589,7.199,-0.723,5.376
I,Excl_informed,sub-07,105,690,0.426,-2.532,-0.958
I,Naive,sub-07,22,583,6.118,5.556,0.484
I,Informed,sub-07,96,799,-1.362,-1.702,-3.019
I,Excl_naive,sub-07,29,654,4.245,4.807,-2.427
I,Naive,sub-07,90,849,-5.759,-5.510,-2.215
I,Naive,sub-07,26,886,1.110,-0.709,-1.444
I,Naive,sub-07,49,856,6.252,8.737,-1.292
I,Informed,sub-07,7,754,4.684,1.732,-4.022
I,Informed,sub-07,67,730,2.326,-2.065,-6.235
I,Informed,sub-07,40,716,4.554,0.884,-2.744
I,Naive,sub-07,52,1112,0.357,-8.524,0.231
I,Naive,sub-07,30,984,3.459,1.633,-1.482
I,Naive,sub-07,48,922,2.840,-0.179,1.784
I,Naive,sub-07,117,698,-4.339,2.703,-12.408
I,Naive,sub-07,47,795,-0.845,-4.238,2.229
I,Excl_informed,sub-07,104,655,0.075,-9.100,-0.792
I,Naive,sub-07,77,718,6.291,13.108,-3.345
I,Excl_informed,sub-07,100,631,0.998,-3.152,-3.166
I,Naive,sub-07,53,782,4.751,1.023,-3.050
I,Informed,sub-07,13,993,13.235,4.203,4.615
I,Excl_naive,sub-07,54,978,2.183,3.207,-2.553
I,Excl_informed,sub-07,92,854,8.337,3.008,-2.423
I,Naive,sub-07,19,773,4.186,5.483,1.779
I,Informed,sub-07,35,825,6.764,4.502,8.471
