part,condition,subject_id,item_id,RT,P1,N170,N400
I,Excl_informed,sub-03,9,1808,-7.713,-12.011,-1.228
I,Naive,sub-03,55,2592,6.443,5.154,0.110
I,Naive,sub-03,81,2412,17.297,9.508,1.984
I,Excl_naive,sub-03,118,1910,1.467,-2.407,1.323
I,Naive,sub-03,27,1848,-2.623,2.416,-4.240
I,Informed,sub-03,40,1798,2.445,-1.448,-3.216
I,Excl_informed,sub-03,39,2219,13.135,-3.126,-3.143
I,Naive,sub-03,29,1515,1.695,0.107,-0.362
I,Naive,sub-03,84,0,7.826,4.942,0.715
I,Naive,sub-03,19,1514,10.317,1.650,0.800
I,Excl_naive,sub-03,53,2092,6.977,5.345,-3.020
I,Excl_informed,sub-03,36,2581,11.753,12.149,-2.606
I,Excl_known,sub-03,4,1129,2.886,-0.213,2.862
I,Naive,sub-03,110,2316,6.934,2.846,-1.939
I,Informed,sub-03,103,2915,-2.150,2.512,-1.464
I,Informed,sub-03,38,2925,3.435,-4.443,9.142
I,Excl_informed,sub-03,1,1441,12.791,5.980,-0.824
I,Naive,sub-03,114,1664,11.909,-0.108,-1.828
I,Informed,sub-03,13,1448,7.004,10.794,-4.203
I,Excl_informed,sub-03,73,1631,0.197,3.735,-1.719
I,Excl_informed,sub-03,72,2398,-3.405,-1.230,-2.591
I,Naive,sub-03,47,2081,6.976,4.535,0.935
I,Excl_informed,sub-03,104,1340,5.996,4.475,-5.372
I,Naive,sub-03,85,1607,-3.052,0.522,-4.893
I,Informed,sub-03,97,1511,6.608,-0.798,-3.311
I,Excl_known,sub-03,18,2687,5.531,2.392,-1.669
I,Naive,sub-03,111,1841,0.414,5.062,-0.370
I,Excl_informed,sub-03,100,0,4.361,-0.877,-2.647
I,Excl_known,sub-03,65,1138,7.587,9.310,-0.579
I,Excl_informed,sub-03,68,1122,13.089,9.766,2.464
I,Naive,sub-03,109,1368,2.093,-4.698,-0.655
I,Excl_informed,sub-03,71,1461,5.630,1.238,1.004
I,Excl_informed,sub-03,95,1362,-0.297,-3.010,-2.263
I,Naive,sub-03,46,1207,2.548,1.788,0.254
I,Excl_informed,sub-03,94,1423,4.832,7.115,-0.227
I,Excl_naive,sub-03,86,1401,6.439,3.838,-4.540
I,Informed,sub-03,3,1068,3.642,6.289,2.071
I,Naive,sub-03,76,1358,10.749,7.250,-4.830
I,Naive,sub-03,117,1438,3.104,-4.924,-5.321
I,Excl_informed,sub-03,67,1199,11.959,12.288,2.000
I,Naive,sub-03,28,1570,3.126,5.878,-5.139
I,Informed,sub-03,10,1685,1.295,7.302,-2.085
I,Informed,sub-03,5,1500,5.917,6.431,-3.527
II,Naive,sub-03,109,2539,10.907,8.717,-7.291
II,Informed,sub-03,6,1426,15.048,5.593,-4.143
II,Naive,sub-03,79,1628,4.050,-3.264,1.456
II,Naive,sub-03,76,1646,7.279,0.673,-2.030
II,Naive,sub-03,47,2718,4.630,0.179,-2.809
II,Naive,sub-03,84,2171,7.367,-3.964,3.227
II,Informed,sub-03,66,2178,0.753,-1.475,0.226
II,Informed,sub-03,10,1952,5.720,-0.621,1.637
II,Naive,sub-03,26,1902,-8.256,-7.359,-5.094
II,Informed,sub-03,11,1541,1.087,0.456,6.116
II,Excl_informed,sub-03,39,2082,11.494,3.193,-4.375
II,Excl_known,sub-03,31,2242,-0.452,-3.347,-3.735
II,Excl_informed,sub-03,7,2538,1.377,-8.404,3.985
II,Excl_informed,sub-03,94,2340,6.162,4.487,-2.872
II,Excl_informed,sub-03,41,1993,6.932,3.101,1.663
II,Excl_known,sub-03,37,0,6.259,-3.672,1.947
II,Informed,sub-03,34,1674,-2.546,1.518,-0.445
II,Excl_informed,sub-03,32,2084,-2.054,-1.246,-0.445
II,Excl_informed,sub-03,95,1959,0.267,-1.874,0.608
II,Excl_known,sub-03,18,1461,2.766,-3.186,0.333
II,Naive,sub-03,107,2299,6.550,3.751,-0.062
II,Excl_known,sub-03,17,1605,-0.290,1.676,2.249
II,Naive,sub-03,80,1439,3.569,-0.495,3.630
II,Informed,sub-03,12,1239,7.082,-1.294,5.225
II,Naive,sub-03,117,2319,1.767,2.374,-0.396
II,Naive,sub-03,56,1584,5.221,-3.182,-0.660
II,Naive,sub-03,106,1710,11.048,5.357,4.117
II,Informed,sub-03,40,2168,8.511,1.602,1.042
II,Naive,sub-03,114,1613,7.184,2.848,0.891
II,Excl_naive,sub-03,120,2703,-2.139,3.151,5.685
III,Naive,sub-03,109,1217,6.601,5.681,-9.495
III,Naive,sub-03,26,937,13.371,11.277,-2.689
III,Excl_informed,sub-03,95,1138,-1.600,0.924,-2.241
III,Naive,sub-03,47,1128,1.659,-4.918,-2.641
III,Excl_known,sub-03,17,1388,6.117,4.740,1.937
III,Excl_informed,sub-03,32,1556,8.103,2.954,-4.877
III,Excl_naive,sub-03,120,1007,13.085,7.306,7.293
III,Excl_known,sub-03,37,1156,16.501,7.842,-0.435
III,Informed,sub-03,34,1562,1.254,-1.595,4.304
III,Naive,sub-03,79,1175,7.026,3.496,-6.598
III,Naive,sub-03,106,1119,8.427,8.698,-4.396
III,Naive,sub-03,76,1206,4.250,-2.587,-2.559
III,Excl_known,sub-03,31,1239,12.479,0.955,-0.930
III,Informed,sub-03,10,1337,0.160,-5.093,2.920
III,Informed,sub-03,11,1203,14.387,8.066,0.860
III,Informed,sub-03,40,1129,8.632,4.695,0.470
III,Naive,sub-03,80,1365,5.916,6.999,-2.028
III,Naive,sub-03,84,1610,-3.532,-14.224,0.641
III,Informed,sub-03,12,1713,9.126,8.030,7.923
III,Excl_informed,sub-03,7,1488,2.199,6.982,0.452
III,Excl_informed,sub-03,39,1225,10.638,4.849,-2.350
III,Excl_informed,sub-03,41,1098,-3.177,0.185,-8.539
III,Naive,sub-03,56,1077,-1.956,-2.662,-1.081
III,Naive,sub-03,114,1339,-0.194,0.045,1.085
III,Naive,sub-03,117,1223,2.231,5.046,-0.983
III,Excl_informed,sub-03,94,1367,7.061,6.117,-3.662
III,Naive,sub-03,107,1410,11.691,8.865,-2.559
III,Informed,sub-03,66,1242,4.003,0.447,-1.342
III,Informed,sub-03,6,1226,7.371,4.973,1.739
III,Excl_known,sub-03,18,1065,6.337,2.011,2.972
II,Naive,sub-03,113,1618,6.294,-1.881,-1.413
II,Naive,sub-03,90,1685,-4.670,-4.668,6.763
II,Excl_informed,sub-03,100,1611,-0.559,-5.219,1.434
II,Naive,sub-03,83,1588,7.056,-0.702,-2.959
II,Excl_informed,sub-03,73,1199,7.057,0.679,2.114
II,Excl_informed,sub-03,61,1684,1.722,0.810,1.826
II,Excl_naive,sub-03,22,1314,1.338,0.396,2.069
II,Informed,sub-03,44,2025,1.334,2.547,0.066
II,Naive,sub-03,52,1794,3.508,0.133,1.424
II,Naive,sub-03,27,1838,2.532,-3.078,-1.615
II,Excl_known,sub-03,91,1781,6.191,-1.331,3.983
II,Informed,sub-03,64,1502,3.456,-2.114,1.607
II,Informed,sub-03,103,1425,3.352,-7.294,6.575
II,Informed,sub-03,8,2853,5.508,-1.757,-1.336
II,Naive,sub-03,115,1425,-0.790,-4.268,3.146
II,Naive,sub-03,81,1216,-0.544,2.175,-2.275
II,Informed,sub-03,14,2115,3.309,-2.585,7.089
II,Excl_naive,sub-03,118,1934,3.228,0.294,7.673
II,Excl_informed,sub-03,104,2443,1.927,-0.365,0.396
II,Naive,sub-03,23,2202,15.792,6.419,-1.974
II,Naive,sub-03,30,1618,7.936,2.734,3.615
II,Informed,sub-03,105,1885,-0.757,-8.779,-0.404
II,Naive,sub-03,111,1562,-0.552,0.211,7.984
II,Excl_informed,sub-03,75,2255,5.517,0.935,-3.985
II,Informed,sub-03,2,1473,0.474,-4.220,2.679
II,Excl_informed,sub-03,62,1421,9.407,0.406,-0.716
II,Naive,sub-03,88,1784,2.960,-4.683,5.156
II,Naive,sub-03,50,2115,6.710,3.319,1.431
II,Naive,sub-03,20,1560,-4.864,7.625,-5.621
II,Informed,sub-03,96,1610,9.587,0.633,2.989
III,Excl_naive,sub-03,118,1669,-0.986,-8.251,0.818
III,Informed,sub-03,105,1090,3.856,8.151,-0.256
III,Informed,sub-03,103,1075,-0.297,1.231,-4.354
III,Excl_naive,sub-03,22,1125,9.972,4.430,-5.222
III,Informed,sub-03,64,1723,6.300,-0.875,-2.309
III,Naive,sub-03,81,872,6.874,8.829,-2.958
III,Naive,sub-03,90,915,10.740,6.823,7.082
III,Naive,sub-03,83,1504,3.416,5.456,-2.159
III,Excl_informed,sub-03,73,1165,1.080,-3.737,-3.576
III,Naive,sub-03,88,2037,3.571,7.130,-3.247
III,Excl_informed,sub-03,62,1294,3.750,-0.555,1.045
III,Naive,sub-03,23,1791,16.017,8.094,-1.905
III,Naive,sub-03,20,1139,0.964,-1.033,-2.725
III,Naive,sub-03,27,1678,7.012,-4.488,5.053
III,Excl_informed,sub-03,104,1094,15.094,10.735,5.604
III,Naive,sub-03,52,1602,-3.893,1.731,0.343
III,Informed,sub-03,8,1051,-0.303,-3.365,-1.963
III,Naive,sub-03,30,1321,4.107,3.058,-9.724
III,Informed,sub-03,2,1070,11.584,-3.392,3.207
III,Informed,sub-03,14,1562,10.653,7.361,-3.037
III,Excl_informed,sub-03,75,917,2.142,6.399,-4.360
III,Excl_informed,sub-03,61,1688,11.530,5.029,-2.076
III,Informed,sub-03,96,974,-2.005,0.114,1.731
III,Naive,sub-03,113,1493,1.289,-0.332,0.976
III,Naive,sub-03,115,1639,5.863,3.149,-4.887
III,Excl_informed,sub-03,100,1098,3.080,-1.154,0.035
III,Excl_known,sub-03,91,1422,8.152,3.486,2.763
III,Informed,sub-03,44,1736,11.682,11.665,-1.972
III,Naive,sub-03,111,1084,-4.918,-5.418,-2.457
III,Naive,sub-03,50,1007,-0.662,2.156,-4.175
II,Excl_informed,sub-03,45,1307,-0.286,3.574,2.224
II,Naive,sub-03,48,1152,7.522,7.329,-5.947
II,Naive,sub-03,21,1385,3.939,-0.098,-0.319
II,Naive,sub-03,82,1558,-0.093,-7.204,-5.750
II,Excl_known,sub-03,4,1234,5.316,-1.109,1.842
II,Informed,sub-03,74,2057,-11.973,-16.684,0.718
II,Naive,sub-03,16,1827,9.629,1.041,2.401
II,Excl_informed,sub-03,63,1465,4.795,0.829,-2.705
II,Excl_known,sub-03,65,1749,3.983,1.587,0.581
II,Excl_informed,sub-03,72,1460,-1.730,-0.049,4.166
II,Naive,sub-03,28,1486,21.545,8.735,2.479
II,Naive,sub-03,85,1867,5.356,4.244,0.713
II,Excl_informed,sub-03,36,1412,5.611,-8.253,4.924
II,Excl_informed,sub-03,71,1598,1.353,1.292,1.621
II,Naive,sub-03,78,1295,1.031,-1.155,0.415
II,Naive,sub-03,119,1985,-0.704,-7.618,-0.892
II,Naive,sub-03,87,2018,4.654,-2.989,6.424
II,Naive,sub-03,116,1944,4.440,10.524,5.568
II,Informed,sub-03,38,1863,4.012,-5.068,4.072
II,Excl_informed,sub-03,98,2733,8.062,-3.031,5.459
II,Excl_known,sub-03,89,1993,4.797,0.760,-3.017
II,Excl_informed,sub-03,68,1385,5.281,-1.382,2.331
II,Naive,sub-03,77,2156,-4.562,-9.107,3.783
II,Informed,sub-03,92,1045,-2.186,-5.398,-1.356
II,Informed,sub-03,13,1457,4.136,-3.445,0.664
II,Naive,sub-03,51,1798,-0.617,-4.002,-1.159
II,Excl_naive,sub-03,86,2040,3.833,1.252,2.598
II,Excl_informed,sub-03,93,1858,5.478,5.221,-10.243
II,Naive,sub-03,29,2035,0.233,3.525,-2.561
II,Informed,sub-03,3,1381,2.765,-10.584,3.413
III,Excl_informed,sub-03,93,1233,1.163,-6.477,0.294
III,Excl_informed,sub-03,98,1120,3.977,-0.206,-1.996
III,Informed,sub-03,74,1165,5.934,3.658,4.973
III,Excl_informed,sub-03,45,1103,7.458,1.014,-5.228
III,Naive,sub-03,119,1086,2.165,-4.211,-3.386
III,Naive,sub-03,77,998,7.080,-2.439,-0.630
III,Naive,sub-03,29,1664,3.864,-0.167,6.687
III,Naive,sub-03,78,1432,9.208,-7.317,-0.451
III,Excl_naive,sub-03,86,1142,-2.402,-2.964,-1.665
III,Excl_known,sub-03,65,1519,3.136,-6.831,1.718
III,Excl_informed,sub-03,36,1091,7.933,-0.123,-0.780
III,Informed,sub-03,13,1022,5.084,3.025,-2.820
III,Naive,sub-03,48,1385,3.179,-7.216,-0.391
III,Naive,sub-03,16,1208,3.230,1.353,-1.085
III,Naive,sub-03,87,1354,8.791,1.336,0.586
III,Excl_informed,sub-03,68,1218,0.698,-5.327,4.563
III,Naive,sub-03,82,1896,1.692,0.105,-7.027
III,Naive,sub-03,28,925,-4.616,-0.571,-7.945
III,Excl_informed,sub-03,63,1022,4.298,2.984,1.695
III,Excl_known,sub-03,4,1165,8.974,0.002,-1.030
III,Naive,sub-03,85,1434,7.055,4.491,0.891
III,Naive,sub-03,116,1618,6.872,4.350,-2.019
III,Naive,sub-03,51,1191,-2.798,-2.393,1.228
III,Informed,sub-03,3,1042,12.704,1.879,0.451
III,Excl_informed,sub-03,71,1653,2.862,5.400,-0.071
III,Excl_known,sub-03,89,1024,5.896,0.622,-2.732
III,Informed,sub-03,38,1011,9.453,-3.972,3.274
III,Naive,sub-03,21,1336,8.052,1.041,0.785
III,Excl_informed,sub-03,72,1182,4.491,2.572,-0.521
II,Informed,sub-03,97,1647,1.505,0.547,7.692
II,Naive,sub-03,55,1186,-3.048,-5.463,2.660
II,Informed,sub-03,33,1056,5.765,-4.383,9.517
II,Excl_informed,sub-03,9,1300,1.567,1.953,1.270
II,Naive,sub-03,24,1913,-4.500,3.568,-5.772
II,Naive,sub-03,25,1465,1.986,1.554,2.066
II,Excl_informed,sub-03,102,1963,1.747,-1.495,4.625
II,Naive,sub-03,46,1701,1.307,0.746,1.374
II,Informed,sub-03,70,1411,4.710,2.954,5.693
II,Excl_informed,sub-03,99,1924,5.131,-0.509,0.927
II,Informed,sub-03,42,1282,-2.709,-9.333,1.105
II,Excl_informed,sub-03,1,1497,5.096,-2.661,4.122
II,Naive,sub-03,58,1261,7.786,-2.707,6.346
II,Excl_informed,sub-03,69,2125,1.415,0.425,-2.239
II,Naive,sub-03,54,1034,6.896,-2.957,1.401
II,Excl_informed,sub-03,43,1495,3.119,0.180,2.484
II,Naive,sub-03,108,1115,0.681,-2.540,2.801
II,Excl_informed,sub-03,101,1420,-0.678,-2.204,2.792
II,Excl_informed,sub-03,35,1708,5.072,3.142,2.420
II,Informed,sub-03,5,1318,0.567,-9.848,5.290
II,Excl_naive,sub-03,53,1584,3.036,2.604,1.735
II,Excl_informed,sub-03,15,1969,6.386,-0.428,-1.106
II,Naive,sub-03,110,2002,1.571,-7.464,5.472
II,Naive,sub-03,19,1305,5.405,3.830,-0.665
II,Naive,sub-03,112,1244,-4.651,-2.104,-3.107
II,Excl_informed,sub-03,67,1574,3.951,10.301,2.708
II,Naive,sub-03,60,1539,5.566,0.960,1.882
II,Excl_naive,sub-03,57,1979,0.511,-3.947,-0.416
II,Naive,sub-03,59,2255,3.367,1.382,-0.428
II,Naive,sub-03,49,1272,1.549,-5.418,-1.627
III,Excl_informed,sub-03,15,1630,-2.171,-2.202,0.840
III,Informed,sub-03,42,912,6.077,-4.212,1.048
III,Naive,sub-03,60,1299,-8.682,-0.115,0.153
III,Informed,sub-03,33,832,-0.355,-1.126,10.554
III,Naive,sub-03,59,1240,4.109,3.147,-1.340
III,Excl_naive,sub-03,53,1005,7.719,5.072,-1.109
III,Excl_naive,sub-03,57,1168,-2.624,-2.202,8.101
III,Excl_informed,sub-03,99,999,8.252,6.815,-0.881
III,Naive,sub-03,54,1106,12.111,-0.369,3.324
III,Naive,sub-03,110,981,9.964,5.940,-1.182
III,Naive,sub-03,108,898,6.158,5.173,0.032
III,Naive,sub-03,24,1100,-0.028,4.781,6.063
III,Excl_informed,sub-03,102,1351,0.059,0.064,-3.029
III,Naive,sub-03,25,1159,2.596,2.478,3.296
III,Excl_informed,sub-03,35,909,1.450,4.307,1.219
III,Excl_informed,sub-03,1,1290,-3.628,3.664,0.756
III,Excl_informed,sub-03,69,1436,9.307,2.156,-0.897
III,Informed,sub-03,5,994,6.655,3.556,3.458
III,Excl_informed,sub-03,9,970,0.977,-2.137,2.835
III,Naive,sub-03,112,987,1.560,-2.291,-4.647
III,Informed,sub-03,70,1372,11.770,8.271,3.243
III,Naive,sub-03,55,1265,1.076,-2.932,-2.521
III,Naive,sub-03,49,873,6.218,5.750,-6.504
III,Excl_informed,sub-03,67,1321,6.230,0.626,-9.755
III,Naive,sub-03,58,1165,-4.830,-9.594,-5.431
III,Naive,sub-03,46,1077,12.485,6.234,-0.886
III,Excl_informed,sub-03,43,1151,10.170,9.224,-1.989
III,Informed,sub-03,97,1075,3.127,-0.946,2.708
III,Naive,sub-03,19,767,5.469,0.859,0.766
III,Excl_informed,sub-03,101,1095,8.383,1.188,-0.695
