part,condition,subject_id,item_id,RT,P1,N170,N400
I,Excl_informed,sub-13,31,2339,9.104,-1.185,-7.796
I,Naive,sub-13,55,2021,3.305,4.205,-3.684
I,Naive,sub-13,106,2095,0.973,3.229,-1.050
I,Naive,sub-13,50,1992,5.476,7.855,-5.665
I,Naive,sub-13,89,1851,1.822,3.588,-1.331
I,Naive,sub-13,107,2201,7.339,5.623,-2.912
I,Excl_informed,sub-13,91,2674,9.765,9.551,-5.565
I,Naive,sub-13,111,2990,1.977,3.377,-0.449
I,Excl_informed,sub-13,93,1518,4.316,4.879,1.802
I,Excl_informed,sub-13,10,2520,8.745,6.227,6.304
I,Naive,sub-13,116,2323,15.952,8.850,-8.572
I,Naive,sub-13,85,1634,9.298,8.117,-1.933
I,Naive,sub-13,117,2212,17.950,16.304,-3.098
I,Naive,sub-13,28,1855,1.732,6.516,-6.383
I,Excl_informed,sub-13,63,1852,5.447,3.727,5.891
I,Informed,sub-13,14,0,-3.375,4.381,-1.580
I,Excl_informed,sub-13,41,1436,6.127,0.446,2.530
I,Naive,sub-13,118,1604,10.877,13.339,-1.966
I,Excl_informed,sub-13,70,1480,7.324,10.778,0.848
I,Excl_informed,sub-13,12,2022,-3.197,-3.226,1.690
I,Naive,sub-13,108,1672,1.541,7.879,-7.005
I,Naive,sub-13,57,1819,13.328,6.929,-1.152
I,Naive,sub-13,29,1618,-1.369,6.419,-0.630
I,Naive,sub-13,86,1421,18.349,11.149,2.885
I,Informed,sub-13,96,1877,6.379,3.790,5.011
I,Excl_informed,sub-13,95,1519,5.439,10.455,-2.407
I,Excl_informed,sub-13,40,1506,10.616,7.999,2.049
I,Excl_informed,sub-13,36,1736,4.587,4.479,4.197
I,Naive,sub-13,51,2117,2.552,-0.467,0.511
I,Naive,sub-13,24,1546,11.103,1.318,2.563
I,Informed,sub-13,44,1467,13.642,17.993,-1.272
I,Informed,sub-13,42,1736,10.852,12.218,-1.345
I,Informed,sub-13,35,1767,-8.234,-5.552,-0.456
I,Informed,sub-13,34,1644,0.623,2.174,5.654
I,Excl_naive,sub-13,20,2541,2.573,-0.190,-8.106
I,Excl_known,sub-13,109,1666,-0.107,0.401,7.423
I,Naive,sub-13,47,2308,-6.561,-0.649,-0.851
I,Naive,sub-13,113,765,3.681,7.776,-0.163
I,Excl_informed,sub-13,2,1561,10.303,8.915,3.916
I,Excl_informed,sub-13,9,845,4.010,11.766,-5.340
I,Naive,sub-13,53,1393,12.592,8.460,-6.368
I,Excl_informed,sub-13,1,1406,-0.125,4.434,-3.135
I,Excl_informed,sub-13,43,1058,9.124,3.691,7.196
I,Excl_informed,sub-13,101,907,5.611,-1.706,0.717
I,Naive,sub-13,58,1531,2.512,10.353,-6.604
I,Excl_informed,sub-13,71,739,1.121,5.726,-2.279
I,Naive,sub-13,81,1383,-2.997,-4.017,-2.112
I,Excl_informed,sub-13,15,1277,-6.333,-2.010,1.056
I,Naive,sub-13,27,1378,-3.615,-3.536,7.774
I,Excl_naive,sub-13,16,1038,2.929,7.078,2.682
I,Informed,sub-13,104,841,1.196,-0.593,-1.515
I,Naive,sub-13,23,845,4.587,12.569,0.023
I,Naive,sub-13,87,1048,-0.004,0.358,-5.837
I,Excl_known,sub-13,112,1205,-3.813,0.744,-2.828
I,Naive,sub-13,76,1189,0.769,-5.809,2.046
I,Naive,sub-13,30,1068,-2.074,0.247,-5.123
I,Naive,sub-13,25,1323,0.351,2.132,0.131
I,Naive,sub-13,90,1162,2.229,1.898,-0.212
I,Excl_known,sub-13,60,1298,-1.852,4.425,0.420
I,Excl_known,sub-13,3,1019,0.730,4.379,-3.789
I,Naive,sub-13,80,1664,7.233,11.922,-2.116
I,Excl_informed,sub-13,72,847,10.840,10.359,3.974
I,Naive,sub-13,119,1852,7.183,0.705,-0.343
I,Informed,sub-13,94,1469,4.687,8.763,5.095
I,Informed,sub-13,4,1866,13.300,3.698,2.258
I,Excl_informed,sub-13,69,1229,-2.749,2.438,-3.236
I,Excl_naive,sub-13,83,1492,3.945,1.021,2.118
I,Naive,sub-13,26,1645,11.993,-3.053,3.009
I,Excl_known,sub-13,67,642,8.771,2.541,1.081
I,Naive,sub-13,52,1950,-0.325,-3.998,-1.308
I,Informed,sub-13,103,1436,-3.675,-2.554,4.092
I,Informed,sub-13,11,1588,-0.658,0.319,-3.589
I,Excl_known,sub-13,54,1237,4.719,3.336,2.239
I,Naive,sub-13,56,778,4.713,2.421,2.779
I,Naive,sub-13,84,1770,2.287,4.187,-4.551
I,Excl_informed,sub-13,66,1711,3.159,2.042,-0.335
I,Naive,sub-13,79,1827,6.914,8.275,0.806
I,Excl_informed,sub-13,39,2665,7.076,11.616,-1.373
I,Excl_informed,sub-13,64,2272,11.323,6.052,1.416
I,Excl_informed,sub-13,61,2216,5.910,3.472,2.289
I,Excl_informed,sub-13,102,2095,-2.216,2.830,3.022
I,Naive,sub-13,19,2301,-4.597,0.893,0.094
I,Informed,sub-13,8,1400,13.226,2.439,1.317
I,Informed,sub-13,45,2019,6.423,5.842,-1.243
I,Excl_informed,sub-13,100,1274,14.581,2.565,1.161
I,Naive,sub-13,17,1781,-1.348,-1.622,2.430
I,Naive,sub-13,59,1270,3.208,4.037,-1.657
I,Excl_informed,sub-13,105,0,12.627,10.410,3.644
I,Naive,sub-13,82,2266,6.649,3.934,-3.945
I,Excl_informed,sub-13,37,1939,3.356,-1.297,3.170
I,Excl_informed,sub-13,98,920,-0.189,3.610,2.333
I,Excl_informed,sub-13,75,2129,-17.894,-9.505,-0.296
I,Informed,sub-13,13,1500,1.431,0.760,-1.108
I,Naive,sub-13,114,2864,8.933,9.410,-3.028
I,Naive,sub-13,49,839,11.281,6.317,3.120
I,Excl_informed,sub-13,32,2149,4.639,1.208,-0.236
I,Excl_informed,sub-13,65,1929,-8.597,0.193,-11.668
I,Naive,sub-13,115,1882,12.373,5.362,0.718
I,Naive,sub-13,48,1822,2.044,13.131,1.877
I,Informed,sub-13,6,1446,5.076,1.526,7.029
I,Naive,sub-13,78,1355,3.052,4.125,2.186
I,Naive,sub-13,46,1776,1.538,5.734,-0.310
I,Excl_informed,sub-13,92,1950,11.362,3.635,1.234
I,Naive,sub-13,22,2086,3.263,2.039,-4.763
I,Excl_informed,sub-13,7,2346,1.866,3.696,2.146
I,Excl_informed,sub-13,62,1262,8.002,8.068,-1.410
I,Informed,sub-13,74,888,6.335,9.327,4.247
I,Naive,sub-13,120,1244,14.889,5.532,3.504
I,Excl_informed,sub-13,73,2401,-6.149,-6.250,2.975
I,Excl_informed,sub-13,99,1501,9.988,5.839,0.099
I,Naive,sub-13,88,954,0.989,3.753,5.111
I,Informed,sub-13,38,851,4.070,-2.157,3.420
I,Informed,sub-13,97,800,-7.263,-7.822,2.261
I,Excl_known,sub-13,77,1460,2.512,1.309,1.162
I,Excl_known,sub-13,5,1070,12.566,-2.065,10.442
I,Naive,sub-13,21,1926,0.184,6.099,-0.387
I,Naive,sub-13,110,1461,-5.195,1.828,-1.082
I,Naive,sub-13,18,1549,3.678,-1.940,1.732
I,Informed,sub-13,33,1492,3.354,3.950,-3.915
I,Informed,sub-13,68,1191,1.507,-6.470,-0.877
II,Excl_informed,sub-13,102,2865,5.119,7.667,-2.713
II,Excl_informed,sub-13,61,1973,3.624,-0.099,-0.115
II,Informed,sub-13,44,863,-0.512,-4.056,0.098
II,Informed,sub-13,4,2624,5.134,-1.959,5.153
II,Naive,sub-13,86,1203,1.254,-4.571,5.193
II,Excl_informed,sub-13,75,1854,-1.693,-7.902,4.965
II,Excl_known,sub-13,112,1448,0.067,-8.245,2.507
II,Informed,sub-13,6,1936,2.438,-1.144,1.618
II,Informed,sub-13,45,1822,1.483,-6.852,4.733
II,Informed,sub-13,104,2131,9.175,-0.093,1.643
II,Excl_known,sub-13,77,2484,5.946,-1.346,5.275
II,Informed,sub-13,103,594,2.540,-5.746,5.281
II,Excl_known,sub-13,67,2602,4.506,7.186,4.655
II,Excl_naive,sub-13,16,2377,6.925,0.086,-6.307
II,Naive,sub-13,57,1088,2.531,-6.581,3.954
II,Naive,sub-13,113,1660,-3.611,-4.807,7.563
II,Informed,sub-13,42,979,11.631,1.921,1.994
II,Excl_informed,sub-13,63,2637,-6.202,-9.635,7.032
II,Naive,sub-13,24,1843,-4.123,-2.464,1.840
II,Excl_informed,sub-13,7,2775,3.079,-0.082,7.446
II,Naive,sub-13,85,2057,13.219,0.455,-2.469
II,Naive,sub-13,29,2483,-0.294,5.846,-5.247
II,Informed,sub-13,97,1138,12.342,0.686,7.743
II,Naive,sub-13,55,1238,3.207,-5.169,8.044
II,Naive,sub-13,88,1905,-1.735,-5.346,7.476
II,Naive,sub-13,48,2204,-5.868,0.889,1.635
II,Informed,sub-13,94,2117,14.905,9.482,-6.857
II,Naive,sub-13,56,1848,2.033,5.849,0.774
II,Naive,sub-13,115,2482,9.277,-0.429,2.772
II,Excl_known,sub-13,109,1158,21.960,7.374,6.780
III,Naive,sub-13,29,2274,-7.950,-0.301,-4.010
III,Naive,sub-13,88,1558,7.507,5.535,0.702
III,Excl_informed,sub-13,7,1532,8.862,0.601,2.398
III,Excl_informed,sub-13,61,1468,9.485,1.549,6.604
III,Excl_informed,sub-13,63,1201,11.304,8.175,1.192
III,Informed,sub-13,103,989,6.372,-4.027,6.898
III,Informed,sub-13,97,720,1.885,-11.318,2.632
III,Informed,sub-13,104,585,3.860,-0.999,2.189
III,Excl_known,sub-13,77,1136,14.200,6.760,-0.863
III,Naive,sub-13,48,971,-2.202,-2.609,0.493
III,Informed,sub-13,6,1619,6.449,1.633,9.590
III,Naive,sub-13,56,1723,4.371,1.123,0.419
III,Naive,sub-13,113,2239,11.747,13.824,-0.004
III,Excl_informed,sub-13,102,1664,1.686,12.489,-0.187
III,Informed,sub-13,4,2235,-1.974,0.503,1.335
III,Naive,sub-13,24,1320,5.750,5.457,-1.258
III,Excl_naive,sub-13,16,1666,3.125,8.013,1.229
III,Naive,sub-13,57,2014,7.772,1.591,-0.490
III,Naive,sub-13,55,1102,4.519,-3.113,1.930
III,Informed,sub-13,94,2433,5.193,3.161,2.250
III,Naive,sub-13,86,1152,8.370,7.209,-2.278
III,Informed,sub-13,42,732,2.642,1.260,12.073
III,Informed,sub-13,45,1585,-1.393,-3.229,6.736
III,Informed,sub-13,44,1057,-0.300,-0.809,-5.787
III,Excl_known,sub-13,112,2295,15.341,8.387,-6.037
III,Naive,sub-13,85,2201,12.485,4.067,2.993
III,Excl_informed,sub-13,75,923,6.657,1.871,11.116
III,Excl_known,sub-13,109,1066,11.888,8.456,-1.723
III,Naive,sub-13,115,2482,0.986,2.392,1.242
III,Excl_known,sub-13,67,2461,2.286,7.342,-6.717
II,Excl_informed,sub-13,62,1969,12.319,6.618,-1.806
II,Excl_known,sub-13,5,1412,13.997,4.348,2.782
II,Naive,sub-13,58,1773,-3.093,-9.745,10.516
II,Naive,sub-13,90,1194,2.534,0.242,3.894
II,Naive,sub-13,81,1395,0.229,-1.794,5.013
II,Naive,sub-13,22,1976,4.570,-8.301,10.224
II,Excl_known,sub-13,54,2857,2.386,-4.655,4.958
II,Naive,sub-13,52,1211,-8.839,0.890,3.568
II,Naive,sub-13,50,2542,8.017,-1.427,4.949
II,Naive,sub-13,120,1683,0.724,-0.269,0.349
II,Excl_informed,sub-13,65,2217,12.551,2.934,7.969
II,Naive,sub-13,26,2093,6.727,2.440,2.451
II,Informed,sub-13,68,2483,13.013,1.502,10.300
II,Excl_informed,sub-13,40,2845,10.797,4.568,-0.885
II,Excl_informed,sub-13,71,1236,8.342,2.446,3.632
II,Excl_informed,sub-13,32,1472,8.954,2.987,2.482
II,Naive,sub-13,80,1359,-6.199,-2.092,2.023
II,Informed,sub-13,74,1289,7.041,-2.060,9.108
II,Excl_informed,sub-13,100,2254,3.585,-5.289,8.989
II,Naive,sub-13,53,1529,8.712,6.801,3.186
II,Excl_informed,sub-13,66,2346,3.478,2.536,-3.159
II,Excl_informed,sub-13,37,2621,6.387,-2.017,2.588
II,Excl_informed,sub-13,93,2542,5.746,9.104,1.570
II,Informed,sub-13,33,1685,4.099,-4.016,4.992
II,Naive,sub-13,117,1752,4.239,-9.369,8.531
II,Excl_informed,sub-13,64,2123,4.922,10.026,-1.413
II,Excl_informed,sub-13,31,2886,6.765,0.876,0.728
II,Naive,sub-13,76,2095,15.105,4.349,3.950
II,Naive,sub-13,25,2644,1.693,2.403,-4.591
II,Naive,sub-13,89,1635,5.372,1.000,5.579
III,Naive,sub-13,25,1160,6.037,9.456,-7.754
III,Excl_informed,sub-13,62,939,-2.193,-0.095,2.742
III,Excl_informed,sub-13,40,1126,10.069,5.992,-7.157
III,Excl_informed,sub-13,71,1010,7.302,5.114,1.276
III,Excl_informed,sub-13,93,1509,17.726,4.653,7.587
III,Naive,sub-13,26,1221,7.878,-0.524,-4.406
III,Naive,sub-13,53,1674,12.189,12.104,-5.224
III,Excl_informed,sub-13,37,1475,10.976,1.789,3.291
III,Naive,sub-13,117,1921,13.462,6.861,5.732
III,Naive,sub-13,80,1086,11.170,6.184,6.691
III,Naive,sub-13,58,1695,7.179,1.407,0.952
III,Excl_informed,sub-13,32,1206,16.866,7.170,2.233
III,Excl_informed,sub-13,100,1426,1.731,-1.699,-7.187
III,Excl_informed,sub-13,64,2324,12.701,12.050,4.616
III,Naive,sub-13,76,965,10.148,7.117,1.046
III,Excl_informed,sub-13,31,1481,7.055,-6.782,2.888
III,Naive,sub-13,81,1143,4.501,-2.503,4.099
III,Excl_informed,sub-13,66,1289,9.353,5.987,-1.428
III,Naive,sub-13,52,1592,2.923,7.350,-5.484
III,Informed,sub-13,33,1387,-8.771,-5.159,-2.112
III,Naive,sub-13,90,2406,2.864,0.061,2.650
