part,condition,subject_id,item_id,RT,P1,N170,N400
I,Informed,sub-23,102,1815,10.434,17.746,-10.819
I,Excl_informed,sub-23,69,1098,4.860,9.232,-5.171
I,Excl_informed,sub-23,43,1539,1.909,5.568,-3.202
I,Naive,sub-23,120,786,-1.249,7.356,-6.931
I,Excl_informed,sub-23,32,1112,1.418,4.271,-3.387
I,Naive,sub-23,111,1637,3.360,-0.972,-5.333
I,Naive,sub-23,113,1828,8.791,6.419,7.256
I,Excl_informed,sub-23,11,1349,13.886,7.544,0.536
I,Excl_naive,sub-23,59,1393,15.854,3.084,4.408
I,Naive,sub-23,79,2014,2.303,11.630,1.548
I,Excl_informed,sub-23,41,1692,5.240,-0.567,1.229
I,Excl_informed,sub-23,10,938,8.615,9.119,-10.778
I,Naive,sub-23,86,1802,8.113,10.907,-2.072
I,Naive,sub-23,57,1713,-2.921,-0.859,-8.300
I,Excl_known,sub-23,78,2101,17.302,7.033,-2.469
I,Excl_naive,sub-23,117,2375,10.323,12.749,-5.548
I,Excl_informed,sub-23,1,966,3.725,-0.845,3.482
I,Naive,sub-23,107,1411,7.972,3.885,3.164
I,Informed,sub-23,37,1991,1.600,10.977,-6.703
I,Naive,sub-23,49,1291,2.519,23.432,-13.802
I,Naive,sub-23,53,2050,3.246,8.339,-14.181
I,Naive,sub-23,27,1004,5.846,-14.968,3.987
I,Excl_informed,sub-23,100,1485,12.272,17.945,-3.416
I,Informed,sub-23,97,1423,10.360,-2.216,-2.120
I,Naive,sub-23,108,1607,12.545,11.408,-7.700
I,Naive,sub-23,116,1114,11.241,8.874,-3.025
I,Informed,sub-23,2,1863,7.289,5.980,-5.347
I,Naive,sub-23,23,851,8.330,3.917,2.229
I,Excl_informed,sub-23,74,1657,10.529,12.001,2.723
I,Naive,sub-23,110,1805,14.008,0.470,4.470
I,Excl_informed,sub-23,12,1931,12.352,7.796,4.803
I,Naive,sub-23,118,1108,10.662,2.109,-5.309
I,Excl_informed,sub-23,8,793,12.931,12.856,-10.303
I,Informed,sub-23,96,1608,17.929,0.816,4.299
I,Naive,sub-23,84,1494,5.595,3.963,11.709
I,Naive,sub-23,60,1375,3.136,6.868,-2.277
I,Informed,sub-23,75,1413,14.734,0.087,8.094
I,Informed,sub-23,103,1224,3.387,1.263,-2.224
I,Naive,sub-23,55,1154,-3.655,-11.908,-4.187
I,Informed,sub-23,13,1083,8.566,2.284,-1.622
I,Excl_naive,sub-23,25,1845,7.675,4.819,-2.461
I,Naive,sub-23,112,2195,9.543,14.685,-1.928
I,Excl_known,sub-23,4,1906,3.990,-7.682,3.940
I,Excl_naive,sub-23,20,2152,13.784,4.541,1.894
I,Naive,sub-23,30,760,11.654,1.324,3.310
I,Excl_known,sub-23,46,2160,-2.762,-2.968,-1.313
I,Informed,sub-23,42,1016,0.085,4.091,2.893
I,Excl_informed,sub-23,72,1157,2.814,-2.893,13.315
I,Informed,sub-23,40,1751,1.056,6.535,-6.976
I,Excl_informed,sub-23,67,881,5.691,1.778,2.205
I,Naive,sub-23,109,939,7.383,7.574,5.300
I,Informed,sub-23,91,2185,2.122,-8.659,-3.331
I,Naive,sub-23,17,1124,3.658,2.952,-4.790
I,Excl_informed,sub-23,31,1478,3.538,-8.829,-2.308
I,Naive,sub-23,114,1336,9.321,3.372,-1.277
I,Excl_informed,sub-23,62,2150,9.286,7.077,1.613
I,Naive,sub-23,89,1808,0.868,-8.179,4.913
I,Informed,sub-23,66,1104,0.656,-5.623,0.829
I,Naive,sub-23,87,2007,-3.193,-0.520,-6.445
I,Naive,sub-23,22,2230,7.683,3.424,-0.944
I,Excl_informed,sub-23,6,954,11.137,6.907,7.378
I,Excl_informed,sub-23,99,1965,0.906,2.951,6.631
I,Naive,sub-23,48,1266,-9.371,0.165,0.735
I,Naive,sub-23,51,1195,2.738,10.234,-1.194
I,Naive,sub-23,58,1553,6.340,4.771,-3.278
II,Naive,sub-23,51,2882,1.782,-7.614,3.245
II,Naive,sub-23,23,2019,19.707,-8.340,7.213
II,Informed,sub-23,2,1197,2.934,-19.504,2.709
II,Naive,sub-23,53,1988,3.015,-9.791,3.970
II,Naive,sub-23,120,1566,10.201,-12.914,2.789
II,Informed,sub-23,102,2541,9.653,-1.736,8.547
II,Naive,sub-23,76,1171,4.208,-8.496,0.287
II,Naive,sub-23,110,2447,11.471,-5.065,-1.405
II,Excl_known,sub-23,46,2247,-1.569,-13.058,3.228
II,Excl_naive,sub-23,20,2190,-0.587,-16.183,11.732
II,Naive,sub-23,112,1441,-2.556,-24.104,11.773
II,Informed,sub-23,75,1921,7.541,-2.305,2.295
II,Informed,sub-23,34,1839,-4.806,-15.490,5.979
II,Naive,sub-23,114,1940,-0.716,-3.236,3.843
II,Informed,sub-23,97,2716,3.304,-10.373,4.822
II,Informed,sub-23,91,2281,-0.445,-9.992,6.273
II,Excl_informed,sub-23,5,2149,2.906,-6.212,2.509
II,Naive,sub-23,81,2128,8.584,-7.811,-0.831
II,Informed,sub-23,95,2479,5.767,-4.322,1.034
II,Excl_informed,sub-23,61,1805,6.222,-6.417,7.742
II,Naive,sub-23,86,2464,0.486,-6.639,-1.943
II,Informed,sub-23,13,1916,3.641,3.905,-3.132
II,Informed,sub-23,14,2488,9.435,-11.122,-0.532
II,Excl_informed,sub-23,74,0,-6.285,-11.366,2.504
II,Naive,sub-23,48,1900,7.459,-8.505,-7.985
II,Excl_known,sub-23,4,2512,10.153,-9.272,3.296
II,Informed,sub-23,66,2613,-4.289,-17.399,5.100
II,Naive,sub-23,84,1342,19.204,-11.743,8.056
II,Excl_informed,sub-23,69,2524,-0.178,-4.617,-2.141
II,Naive,sub-23,89,2248,1.499,-16.284,10.039
III,Excl_informed,sub-23,69,1410,7.828,1.425,11.901
III,Naive,sub-23,89,1609,12.937,-2.166,2.484
III,Excl_informed,sub-23,5,1831,6.851,0.521,5.219
III,Informed,sub-23,34,2040,7.364,2.302,5.520
III,Excl_naive,sub-23,20,1610,11.845,-5.141,-1.283
III,Informed,sub-23,13,970,4.493,-8.551,1.518
III,Naive,sub-23,53,2382,14.513,8.964,5.322
III,Informed,sub-23,97,1713,17.207,5.300,2.572
III,Naive,sub-23,81,2144,11.867,12.300,-12.231
III,Informed,sub-23,95,886,9.251,0.557,-0.389
III,Excl_known,sub-23,46,1731,9.993,-0.541,5.671
III,Informed,sub-23,75,2781,8.932,4.253,-5.029
III,Naive,sub-23,110,1431,15.861,13.677,-4.872
III,Informed,sub-23,2,791,-12.601,-4.828,4.744
III,Naive,sub-23,120,2332,8.579,7.002,-5.910
III,Naive,sub-23,76,2740,-4.950,8.870,-0.908
III,Excl_known,sub-23,4,1696,12.185,-6.222,10.669
III,Naive,sub-23,114,1538,8.847,8.165,5.140
III,Naive,sub-23,23,1631,-8.943,2.681,1.732
III,Informed,sub-23,66,1282,7.547,7.567,10.920
III,Naive,sub-23,112,1173,2.785,8.686,-6.237
III,Informed,sub-23,91,1182,-5.982,2.831,0.942
III,Excl_informed,sub-23,74,1239,15.467,19.184,-7.110
III,Excl_informed,sub-23,61,901,2.507,0.084,0.714
III,Naive,sub-23,84,2759,5.090,10.771,-11.663
III,Naive,sub-23,86,1654,2.356,2.359,-1.604
III,Naive,sub-23,48,1853,4.269,9.896,-8.519
II,Excl_informed,sub-23,36,1806,12.950,-9.209,-0.477
II,Naive,sub-23,119,1777,-4.658,-3.931,-5.736
II,Informed,sub-23,37,2194,2.988,-6.855,-0.041
II,Excl_informed,sub-23,104,1958,-7.179,-5.149,-1.402
II,Excl_naive,sub-23,117,0,-2.661,-0.954,-0.900
II,Naive,sub-23,50,1425,-3.334,-10.690,8.144
II,Excl_informed,sub-23,32,2808,4.510,-11.659,0.737
II,Excl_naive,sub-23,80,0,16.462,6.919,2.297
II,Excl_informed,sub-23,43,2363,2.920,-11.482,7.660
II,Excl_informed,sub-23,73,1933,-5.094,-11.145,6.712
II,Naive,sub-23,111,2803,-9.889,-16.471,6.777
II,Naive,sub-23,109,1382,1.927,4.524,-8.846
II,Informed,sub-23,9,1769,-0.025,-8.980,7.862
II,Naive,sub-23,77,2304,6.619,5.895,5.989
II,Excl_informed,sub-23,64,1857,-3.388,4.773,1.006
II,Naive,sub-23,19,2367,-1.264,-10.692,2.950
II,Excl_naive,sub-23,59,1806,7.367,-6.178,12.611
II,Informed,sub-23,33,1876,-4.946,-13.762,-0.193
II,Excl_naive,sub-23,24,2101,2.200,-15.184,3.655
II,Informed,sub-23,103,1799,-1.787,-26.859,11.387
II,Excl_informed,sub-23,12,2725,-1.216,-8.139,3.025
II,Naive,sub-23,30,1327,7.568,-5.579,-5.429
II,Excl_informed,sub-23,11,2437,-5.987,-9.954,5.770
II,Excl_naive,sub-23,56,0,5.682,-5.526,0.043
II,Naive,sub-23,16,2239,14.870,-1.535,1.897
II,Excl_informed,sub-23,39,2327,-4.471,-13.155,-2.072
II,Excl_informed,sub-23,3,1613,7.979,-3.332,-4.177
II,Naive,sub-23,88,1440,-9.157,-10.163,5.097
III,Naive,sub-23,30,1364,8.204,-7.589,6.843
III,Excl_informed,sub-23,64,1837,7.116,2.293,1.049
III,Naive,sub-23,119,1098,9.046,13.651,-6.814
III,Excl_informed,sub-23,36,1389,-12.954,-13.231,7.329
III,Informed,sub-23,103,667,3.096,-8.922,7.997
III,Excl_naive,sub-23,24,2719,0.531,-7.208,9.032
III,Excl_informed,sub-23,39,2484,1.656,1.494,-7.718
III,Excl_informed,sub-23,73,1274,7.834,9.303,2.709
III,Informed,sub-23,37,1471,13.771,4.423,0.521
III,Excl_informed,sub-23,3,1810,2.067,8.264,-3.457
III,Excl_naive,sub-23,59,1361,6.904,-2.242,4.848
III,Informed,sub-23,33,1631,25.246,24.389,-3.882
III,Excl_informed,sub-23,32,1343,7.512,2.507,3.846
III,Naive,sub-23,77,1026,0.245,4.999,15.307
III,Excl_informed,sub-23,43,912,1.287,6.619,2.453
III,Excl_informed,sub-23,12,1194,2.977,0.928,8.343
III,Excl_naive,sub-23,80,1224,0.290,9.008,-5.507
III,Naive,sub-23,88,959,5.307,0.518,-5.064
III,Naive,sub-23,50,671,7.804,-3.987,2.570
III,Excl_naive,sub-23,56,856,-3.144,-14.513,19.540
III,Naive,sub-23,109,1152,7.403,3.064,5.857
III,Informed,sub-23,15,2275,-4.784,-1.191,-5.281
III,Excl_informed,sub-23,11,1132,10.610,3.803,3.380
III,Naive,sub-23,22,1492,4.390,5.707,-3.575
III,Naive,sub-23,19,1319,9.037,16.589,-9.205
II,Excl_informed,sub-23,100,2017,5.483,-23.485,4.356
II,Excl_informed,sub-23,62,2227,4.483,-13.120,16.712
II,Excl_informed,sub-23,98,2736,-2.635,-17.965,3.820
II,Naive,sub-23,118,2401,3.193,-19.270,12.781
II,Informed,sub-23,101,2164,-6.169,-19.061,1.773
II,Informed,sub-23,70,1805,4.736,-1.500,3.477
II,Informed,sub-23,63,1730,-3.580,-20.703,9.556
II,Naive,sub-23,115,1913,9.444,-5.704,7.437
II,Naive,sub-23,107,2653,-0.904,-1.583,-5.119
II,Naive,sub-23,47,2627,3.052,-5.413,0.271
II,Excl_informed,sub-23,65,2190,12.744,11.665,-5.969
II,Informed,sub-23,96,960,5.868,-10.456,16.432
II,Naive,sub-23,85,1759,-2.503,-17.159,0.568
II,Naive,sub-23,82,2637,-6.435,-6.962,5.379
II,Excl_naive,sub-23,25,2442,3.728,0.281,-14.060
II,Naive,sub-23,58,2214,3.009,-6.653,1.476
II,Excl_informed,sub-23,8,0,0.856,-14.963,4.202
II,Naive,sub-23,55,922,10.653,-6.201,5.662
II,Naive,sub-23,27,1188,-12.430,-9.117,3.833
II,Naive,sub-23,54,948,12.843,-7.205,2.106
II,Excl_naive,sub-23,52,2028,0.663,-13.551,5.528
II,Naive,sub-23,49,2137,-3.468,-4.212,9.151
II,Excl_informed,sub-23,92,1251,4.275,6.348,4.035
II,Excl_informed,sub-23,72,1675,3.053,-8.492,-0.755
II,Excl_informed,sub-23,99,1510,3.926,1.793,-2.063
II,Naive,sub-23,113,1526,1.389,-12.878,5.884
II,Excl_known,sub-23,105,1441,-4.893,-14.836,8.496
II,Excl_informed,sub-23,71,1109,-2.173,-0.661,10.673
II,Informed,sub-23,44,1667,-4.549,-16.301,0.798
II,Naive,sub-23,108,1268,1.960,-4.049,3.757
III,Excl_naive,sub-23,52,1926,-3.869,-19.695,7.333
III,Naive,sub-23,27,817,-0.786,-1.175,2.020
III,Informed,sub-23,44,1847,19.909,4.918,2.425
III,Informed,sub-23,96,890,6.454,7.035,2.018
III,Excl_informed,sub-23,98,1781,5.972,-17.968,8.742
III,Excl_informed,sub-23,92,2153,13.560,3.425,4.065
III,Naive,sub-23,54,866,8.249,0.671,-3.324
III,Naive,sub-23,58,1558,6.520,4.208,7.058
III,Naive,sub-23,82,1647,14.479,1.325,-9.171
III,Excl_known,sub-23,105,1531,7.968,8.568,1.561
III,Informed,sub-23,70,1448,12.750,13.077,-10.527
III,Excl_informed,sub-23,8,1294,2.623,5.337,-8.564
III,Naive,sub-23,118,1517,-6.453,-3.649,3.957
III,Informed,sub-23,63,977,1.629,9.459,3.526
III,Excl_informed,sub-23,65,0,2.922,7.084,-2.801
III,Excl_informed,sub-23,99,1414,2.381,4.678,-8.138
III,Excl_informed,sub-23,100,1743,-7.003,-4.723,5.781
III,Informed,sub-23,101,2672,1.394,-1.646,-11.214
III,Excl_informed,sub-23,62,1224,12.316,11.353,-5.502
III,Naive,sub-23,55,747,10.245,-5.716,10.294
III,Excl_informed,sub-23,72,2019,7.203,-4.875,-4.302
III,Naive,sub-23,108,1541,3.060,10.390,1.140
III,Naive,sub-23,49,1656,16.191,13.859,-12.835
III,Excl_naive,sub-23,25,1178,-0.646,-4.021,-10.193
III,Excl_informed,sub-23,71,1514,-7.518,4.108,3.872
III,Naive,sub-23,113,1262,3.768,4.730,1.134
III,Naive,sub-23,85,961,9.386,-3.814,6.589
III,Naive,sub-23,115,1893,13.999,6.444,-2.248
II,Naive,sub-23,90,1432,-0.485,-8.614,16.451
II,Naive,sub-23,57,2351,8.805,-19.461,5.865
II,Excl_known,sub-23,78,1940,14.198,-6.585,6.650
II,Excl_informed,sub-23,10,0,3.733,-9.398,3.438
II,Informed,sub-23,42,2151,5.830,-5.912,0.724
II,Excl_informed,sub-23,6,1856,3.668,-8.987,5.912
II,Excl_informed,sub-23,1,992,-2.963,-12.938,6.260
II,Naive,sub-23,116,1780,0.232,1.957,-2.228
II,Naive,sub-23,106,1202,7.086,-0.922,4.594
II,Naive,sub-23,60,1401,1.403,-14.997,6.216
II,Informed,sub-23,40,2688,18.400,-9.265,-0.485
II,Excl_informed,sub-23,68,2232,0.664,-26.078,7.627
II,Naive,sub-23,79,1769,3.999,-7.192,11.388
II,Naive,sub-23,87,1465,2.889,-12.743,1.508
II,Excl_informed,sub-23,41,1406,3.423,-1.790,16.178
II,Naive,sub-23,29,1677,-0.127,-3.741,-2.657
II,Informed,sub-23,35,1905,9.386,6.378,7.167
II,Excl_informed,sub-23,31,2925,-2.922,-9.148,-2.175
II,Naive,sub-23,17,1264,11.960,-5.387,14.484
II,Informed,sub-23,7,1920,15.774,-6.727,19.003
II,Excl_informed,sub-23,67,1352,5.985,1.345,3.567
II,Naive,sub-23,26,1529,2.607,-13.290,5.934
II,Naive,sub-23,21,1128,0.202,-4.382,-3.813
II,Informed,sub-23,45,2222,16.121,-9.311,-1.333
II,Excl_informed,sub-23,94,2336,6.378,2.207,6.655
II,Naive,sub-23,83,1212,3.322,-2.979,9.688
II,Informed,sub-23,38,1163,0.975,-32.099,8.265
II,Excl_informed,sub-23,93,1269,8.494,-12.095,5.592
II,Naive,sub-23,28,1290,-1.458,-14.231,1.614
III,Excl_informed,sub-23,6,1044,16.120,-5.233,-4.042
III,Excl_informed,sub-23,67,1126,19.493,7.217,-4.871
III,Naive,sub-23,17,841,-5.929,3.464,-3.668
III,Naive,sub-23,29,1115,17.867,-8.466,9.184
III,Naive,sub-23,87,1389,-5.941,9.125,-3.024
III,Naive,sub-23,106,905,-6.696,-8.034,5.636
III,Naive,sub-23,57,1789,4.809,-5.089,2.691
III,Excl_informed,sub-23,41,1178,3.137,-5.220,-3.217
III,Excl_informed,sub-23,93,2189,15.891,2.624,5.261
III,Informed,sub-23,45,1211,16.104,10.482,-5.194
III,Informed,sub-23,42,962,6.005,12.568,-5.036
III,Excl_informed,sub-23,68,1043,6.824,-2.219,8.169
III,Naive,sub-23,21,741,6.977,-8.948,8.540
III,Naive,sub-23,116,921,2.226,2.988,-2.892
III,Naive,sub-23,28,1147,5.458,-2.420,7.382
III,Naive,sub-23,79,1055,-9.381,-5.026,0.117
III,Naive,sub-23,18,1529,5.757,1.071,3.348
III,Naive,sub-23,90,1099,-14.197,-8.993,7.545
III,Excl_informed,sub-23,94,2447,5.557,16.624,-0.085
III,Naive,sub-23,60,0,-13.663,-13.965,2.690
