part,condition,subject_id,item_id,RT,P1,N170,N400
I,Informed,sub-12,56,1141,4.163,0.427,-3.893
I,Excl_informed,sub-12,106,1096,4.608,6.482,1.357
I,Excl_informed,sub-12,118,949,7.761,3.310,1.374
I,Naive,sub-12,64,934,0.407,0.720,1.619
I,Naive,sub-12,93,1031,0.860,6.668,0.208
I,Naive,sub-12,6,1535,2.139,3.805,-3.944
I,Naive,sub-12,1,1837,2.350,3.133,-5.708
I,Excl_informed,sub-12,20,1611,3.251,1.975,4.330
I,Naive,sub-12,45,2675,-5.403,-4.707,0.969
I,Excl_known,sub-12,120,1548,6.637,7.227,-2.702
I,Naive,sub-12,38,1943,-4.348,-1.288,1.752
I,Excl_informed,sub-12,17,1494,0.748,-1.782,0.208
I,Naive,sub-12,9,1497,-4.238,-1.064,1.880
I,Naive,sub-12,68,913,-1.087,0.433,-1.396
I,Excl_informed,sub-12,76,1795,-0.095,1.309,2.896
I,Naive,sub-12,101,1188,2.601,-2.128,1.647
I,Informed,sub-12,86,1428,8.596,7.352,-1.973
I,Naive,sub-12,71,1057,-2.175,2.857,-2.788
I,Excl_informed,sub-12,110,1525,-1.718,2.478,-0.000
I,Excl_informed,sub-12,107,1272,2.374,-0.238,-3.521
I,Excl_informed,sub-12,89,2211,2.182,3.054,-4.268
I,Naive,sub-12,31,1021,0.024,4.568,-7.241
I,Naive,sub-12,66,1255,-2.172,-1.248,3.827
I,Naive,sub-12,103,1146,-5.626,2.039,-0.129
I,Informed,sub-12,109,1149,1.392,0.006,1.322
I,Naive,sub-12,10,1470,2.718,5.663,1.278
I,Informed,sub-12,28,1098,-2.139,3.096,-7.988
I,Excl_informed,sub-12,30,800,-2.935,-2.657,8.343
I,Naive,sub-12,72,1941,3.390,-4.839,6.439
I,Naive,sub-12,105,1246,0.518,-1.659,-0.173
I,Naive,sub-12,12,957,1.591,4.531,-2.896
I,Naive,sub-12,102,0,-2.160,-0.919,-2.332
I,Naive,sub-12,41,887,2.080,2.282,-1.689
I,Naive,sub-12,33,1238,-4.718,2.812,-7.847
I,Excl_informed,sub-12,27,1249,6.939,5.375,-2.032
I,Excl_informed,sub-12,83,790,-3.910,-3.095,1.884
I,Excl_informed,sub-12,54,785,0.156,0.953,2.537
I,Excl_informed,sub-12,87,958,5.482,-1.358,-3.597
I,Naive,sub-12,13,1003,7.707,3.267,2.448
I,Excl_informed,sub-12,116,841,-2.012,1.188,-3.265
I,Naive,sub-12,94,1082,0.479,2.860,-0.900
I,Naive,sub-12,74,881,0.530,3.911,2.239
I,Excl_informed,sub-12,49,1375,-4.125,0.838,-3.563
I,Excl_informed,sub-12,114,1214,-3.393,3.595,-3.154
I,Naive,sub-12,67,1408,3.944,5.009,1.329
I,Informed,sub-12,119,961,4.972,1.567,4.047
I,Excl_informed,sub-12,78,848,-0.518,0.138,-4.555
I,Naive,sub-12,32,1260,-2.638,-1.773,-0.027
I,Naive,sub-12,44,876,-2.246,0.895,4.413
I,Excl_informed,sub-12,46,826,-6.732,5.664,0.622
I,Naive,sub-12,70,666,-1.372,1.103,-2.006
I,Excl_informed,sub-12,52,877,-4.292,-3.210,-1.486
I,Naive,sub-12,14,1040,12.358,8.597,1.164
I,Naive,sub-12,99,1117,2.745,-1.474,-1.491
I,Excl_informed,sub-12,47,782,-1.902,-2.600,4.161
I,Excl_informed,sub-12,58,797,2.002,2.516,-2.954
I,Excl_informed,sub-12,79,1597,9.190,4.431,0.122
I,Excl_informed,sub-12,77,1310,-1.580,-2.491,-4.980
I,Naive,sub-12,96,1995,-1.899,4.181,-1.920
I,Excl_informed,sub-12,19,1290,3.499,3.452,1.043
I,Excl_informed,sub-12,59,930,9.136,6.065,1.137
I,Naive,sub-12,73,844,3.673,0.114,0.702
I,Naive,sub-12,104,1072,7.674,5.454,-0.764
I,Naive,sub-12,36,811,-4.767,-0.180,-5.196
I,Naive,sub-12,15,1957,-0.990,0.927,-6.744
I,Excl_informed,sub-12,113,966,2.118,3.718,1.872
I,Excl_informed,sub-12,108,1017,6.183,7.852,-7.385
I,Excl_informed,sub-12,82,689,2.755,3.316,-3.253
I,Excl_informed,sub-12,51,881,-6.495,3.294,3.145
I,Naive,sub-12,63,1035,-1.621,1.443,5.162
I,Excl_informed,sub-12,50,970,1.789,1.175,-1.033
I,Excl_informed,sub-12,16,957,0.378,-4.098,1.232
I,Naive,sub-12,7,1055,6.572,3.947,-2.403
I,Excl_informed,sub-12,90,1541,3.194,1.702,-7.791
I,Naive,sub-12,100,2022,-0.958,-0.225,2.198
I,Informed,sub-12,60,871,8.393,5.765,-3.546
I,Excl_known,sub-12,39,1294,4.194,3.118,1.379
I,Excl_naive,sub-12,35,748,0.659,3.634,-1.159
I,Naive,sub-12,69,1676,5.378,9.700,0.970
I,Naive,sub-12,42,1846,-1.845,1.630,-4.600
I,Naive,sub-12,11,962,1.512,1.274,3.223
I,Naive,sub-12,91,2266,-5.093,-3.947,-1.373
I,Naive,sub-12,8,1251,-3.825,6.178,-2.504
I,Excl_known,sub-12,18,988,-0.523,0.864,3.240
I,Excl_informed,sub-12,22,1098,-1.116,0.628,0.812
I,Naive,sub-12,4,680,5.585,9.434,0.199
I,Naive,sub-12,62,1445,-0.324,4.910,-2.307
I,Excl_informed,sub-12,85,959,-3.413,-1.705,-3.631
II,Excl_informed,sub-12,116,0,2.382,1.199,1.975
II,Naive,sub-12,95,1782,3.695,11.566,-3.575
II,Informed,sub-12,60,1717,-0.269,0.699,1.574
II,Excl_informed,sub-12,79,2061,0.769,9.009,-1.778
II,Excl_informed,sub-12,54,0,-0.524,4.284,1.135
II,Excl_informed,sub-12,58,1319,2.935,1.720,-0.783
II,Informed,sub-12,24,2142,-0.257,-1.810,3.678
II,Excl_known,sub-12,120,2214,2.662,4.697,-2.271
II,Naive,sub-12,67,1240,10.603,6.454,4.249
II,Naive,sub-12,32,1513,5.597,-0.319,2.869
II,Naive,sub-12,3,1557,5.646,10.543,-3.294
II,Excl_informed,sub-12,23,1741,1.240,-7.194,1.910
II,Excl_informed,sub-12,30,1477,6.481,4.044,7.769
II,Naive,sub-12,97,1816,1.658,2.110,-4.102
II,Naive,sub-12,92,1868,5.682,4.281,-0.772
II,Naive,sub-12,68,1491,-2.305,-3.923,5.970
II,Naive,sub-12,63,2744,2.738,-1.558,0.128
II,Excl_informed,sub-12,82,0,-0.199,1.956,-0.385
II,Excl_informed,sub-12,78,2569,1.686,-0.685,6.072
II,Naive,sub-12,13,1850,5.769,11.806,-5.513
II,Excl_informed,sub-12,83,2083,6.628,1.604,3.581
II,Excl_informed,sub-12,89,2481,10.492,4.886,1.696
II,Excl_informed,sub-12,115,1274,7.307,9.350,1.502
II,Naive,sub-12,12,1562,-0.156,0.358,-6.464
II,Excl_informed,sub-12,113,0,-6.273,0.117,-3.801
II,Naive,sub-12,31,1823,4.456,1.659,0.335
II,Naive,sub-12,1,1695,0.375,1.880,-5.006
II,Naive,sub-12,2,1195,-0.146,4.459,1.015
II,Naive,sub-12,96,1742,1.686,6.345,-3.096
II,Naive,sub-12,7,2256,-3.425,-0.030,0.960
III,Excl_informed,sub-12,54,1857,-1.149,-0.321,-5.740
III,Excl_informed,sub-12,79,1175,7.724,5.168,-4.611
III,Naive,sub-12,3,1173,-2.033,1.366,0.587
III,Excl_informed,sub-12,89,993,-0.750,1.489,-3.449
III,Naive,sub-12,92,1066,8.376,10.109,-1.100
III,Naive,sub-12,68,981,7.921,5.031,0.875
III,Informed,sub-12,60,1340,2.420,2.935,-2.864
III,Excl_informed,sub-12,113,1294,8.241,1.103,6.977
III,Naive,sub-12,12,834,-2.336,-0.773,6.677
III,Naive,sub-12,1,1056,5.702,-1.544,-4.317
III,Naive,sub-12,97,932,-3.621,-1.183,-0.620
III,Naive,sub-12,2,788,5.926,2.215,5.081
III,Excl_informed,sub-12,58,1178,3.188,1.059,-1.406
III,Excl_informed,sub-12,78,1276,0.326,6.351,4.600
III,Naive,sub-12,95,1609,3.550,-6.658,3.862
III,Excl_informed,sub-12,82,1258,-11.461,-7.894,8.249
III,Naive,sub-12,63,1454,-0.809,-2.006,6.498
III,Excl_known,sub-12,120,1808,6.019,1.615,-4.698
III,Naive,sub-12,31,1751,-0.468,2.488,1.501
III,Excl_informed,sub-12,23,1497,-3.452,-1.935,-0.569
III,Naive,sub-12,7,2249,-1.323,1.210,-2.432
III,Informed,sub-12,24,1503,-3.730,-2.135,-0.666
III,Naive,sub-12,32,1182,4.363,8.433,-0.459
III,Naive,sub-12,13,1965,-3.585,2.887,2.727
III,Excl_informed,sub-12,115,1553,-2.804,4.139,-1.254
III,Excl_informed,sub-12,83,2007,-1.570,0.332,-1.928
III,Excl_informed,sub-12,116,1751,2.476,5.552,-5.496
III,Naive,sub-12,96,1825,-6.048,-3.733,-1.521
III,Naive,sub-12,67,1162,6.928,4.803,-3.902
III,Excl_informed,sub-12,30,2113,2.757,-3.133,-2.015
II,Naive,sub-12,33,1767,-3.828,1.480,-4.683
II,Informed,sub-12,26,1557,0.868,-1.205,3.376
II,Naive,sub-12,102,2716,-1.207,6.408,-8.356
II,Excl_informed,sub-12,22,2124,7.245,6.741,2.532
II,Naive,sub-12,99,2349,-0.223,5.155,-0.488
II,Excl_informed,sub-12,107,0,1.194,4.645,-5.247
II,Excl_known,sub-12,18,2447,2.165,1.308,-5.119
II,Excl_informed,sub-12,20,1452,5.492,5.550,2.377
II,Excl_informed,sub-12,108,1692,-3.687,-6.506,4.329
II,Naive,sub-12,103,1841,3.030,6.009,2.321
II,Naive,sub-12,69,1752,1.025,-2.499,-4.486
II,Excl_informed,sub-12,88,2476,1.048,-1.200,4.789
II,Excl_informed,sub-12,47,2519,-2.060,-0.892,4.516
II,Excl_informed,sub-12,51,2805,10.513,6.056,3.892
II,Naive,sub-12,8,2633,5.070,4.039,-3.546
II,Naive,sub-12,64,2135,-0.573,3.236,-3.225
II,Naive,sub-12,66,2281,3.471,2.269,4.611
II,Excl_informed,sub-12,16,0,5.589,0.088,6.182
II,Naive,sub-12,91,2633,5.194,5.596,0.598
II,Naive,sub-12,105,2093,0.672,2.774,-5.687
II,Naive,sub-12,10,2427,4.068,0.045,-5.790
II,Excl_informed,sub-12,17,0,2.072,0.460,1.843
II,Naive,sub-12,101,1836,7.738,-0.609,7.979
II,Naive,sub-12,100,1473,4.488,1.455,1.514
II,Excl_informed,sub-12,48,2922,0.831,6.718,-0.225
II,Excl_informed,sub-12,77,0,-0.037,-0.975,-2.868
II,Excl_informed,sub-12,50,2307,6.476,5.576,2.143
II,Naive,sub-12,44,1287,2.708,5.636,-5.527
II,Excl_informed,sub-12,87,2156,-2.814,3.818,-2.109
II,Naive,sub-12,71,2865,2.836,3.112,2.181
III,Naive,sub-12,66,1453,-8.205,-5.156,-1.852
III,Naive,sub-12,105,1527,2.153,-1.701,-2.320
III,Excl_informed,sub-12,88,1166,3.006,5.909,-5.067
III,Naive,sub-12,100,1206,2.848,2.964,-0.346
III,Naive,sub-12,99,1128,0.139,2.554,-6.624
III,Excl_informed,sub-12,50,1381,1.639,2.731,-2.385
III,Naive,sub-12,33,1927,9.626,8.901,0.950
III,Naive,sub-12,103,1603,1.987,-0.261,1.921
III,Naive,sub-12,71,1377,0.736,8.555,4.625
III,Excl_informed,sub-12,20,1323,-0.636,4.649,-4.109
III,Naive,sub-12,8,1255,4.562,0.849,-1.058
III,Excl_known,sub-12,18,1592,4.402,1.794,1.229
III,Informed,sub-12,26,1128,-0.770,1.966,1.984
III,Naive,sub-12,44,1078,-1.667,-1.704,0.889
III,Naive,sub-12,101,1457,-0.863,-0.930,0.786
III,Naive,sub-12,64,1259,-9.920,-3.055,-4.889
III,Excl_informed,sub-12,51,1235,1.425,1.985,1.216
III,Excl_informed,sub-12,17,1551,2.299,6.259,-1.620
III,Excl_informed,sub-12,48,1150,-4.940,1.287,3.010
III,Naive,sub-12,10,1650,3.981,4.269,-0.878
III,Excl_informed,sub-12,47,1313,-2.773,5.277,2.986
III,Excl_informed,sub-12,87,1501,5.046,2.714,5.413
III,Excl_informed,sub-12,22,1514,1.333,4.503,-3.923
III,Excl_informed,sub-12,107,1603,1.099,2.367,0.052
III,Excl_informed,sub-12,16,1224,4.713,0.797,3.635
III,Naive,sub-12,91,1463,1.240,0.278,5.050
III,Naive,sub-12,69,1293,3.589,5.672,-3.681
III,Naive,sub-12,102,1335,0.821,5.525,1.656
III,Excl_informed,sub-12,108,1128,4.873,5.162,1.509
III,Excl_informed,sub-12,77,1387,6.440,1.787,-2.385
II,Informed,sub-12,84,2025,2.870,1.718,2.546
II,Informed,sub-12,56,2669,4.894,9.617,-2.670
II,Informed,sub-12,109,2870,-1.385,-0.293,5.247
II,Naive,sub-12,4,1538,2.833,6.286,0.246
II,Naive,sub-12,45,1698,11.808,12.454,1.133
II,Naive,sub-12,37,1278,3.489,3.799,-5.391
II,Naive,sub-12,75,1759,7.146,1.715,0.159
II,Naive,sub-12,104,1804,5.892,0.338,5.834
II,Excl_known,sub-12,55,1975,0.018,1.205,0.798
II,Excl_informed,sub-12,85,2519,0.541,10.690,-0.558
II,Excl_informed,sub-12,106,0,6.460,5.046,-1.442
II,Excl_informed,sub-12,76,2105,-1.284,-2.031,-1.027
II,Naive,sub-12,65,1771,2.945,-0.582,-0.890
II,Excl_informed,sub-12,118,2616,4.343,1.165,-5.279
II,Naive,sub-12,9,1989,0.597,-0.285,-3.211
II,Naive,sub-12,70,21,2.735,2.500,-4.021
II,Excl_known,sub-12,39,0,-0.481,-1.094,-2.120
II,Naive,sub-12,73,1685,5.473,7.132,0.903
II,Informed,sub-12,53,2589,9.411,8.605,-1.918
II,Informed,sub-12,21,2113,8.770,6.350,0.736
II,Informed,sub-12,57,2589,1.286,-1.530,3.716
II,Naive,sub-12,34,1861,4.183,2.368,3.288
II,Excl_informed,sub-12,110,2513,9.824,11.093,4.393
II,Informed,sub-12,86,2460,-3.009,-3.479,4.244
II,Excl_informed,sub-12,81,2481,5.278,3.330,6.942
II,Naive,sub-12,93,1721,3.143,4.459,6.233
II,Naive,sub-12,42,1239,-0.046,1.359,1.589
II,Naive,sub-12,72,2841,6.519,7.629,2.029
II,Naive,sub-12,15,2153,11.499,10.814,-0.692
II,Excl_informed,sub-12,29,0,6.119,2.228,0.413
III,Naive,sub-12,9,1478,-3.343,-5.009,0.748
III,Excl_informed,sub-12,85,1142,2.697,5.930,2.842
III,Naive,sub-12,75,1584,6.952,7.077,-5.495
III,Naive,sub-12,15,1533,3.114,5.378,-3.203
III,Excl_informed,sub-12,81,1304,1.940,4.908,4.050
III,Excl_informed,sub-12,76,1723,5.254,3.236,-4.377
III,Excl_informed,sub-12,118,1401,1.569,2.313,2.683
III,Informed,sub-12,53,1321,0.050,5.770,5.431
III,Informed,sub-12,57,1057,-2.971,2.842,-1.720
III,Informed,sub-12,84,1156,4.105,0.993,-1.200
III,Informed,sub-12,109,1669,1.720,2.315,-6.212
III,Naive,sub-12,73,1252,3.478,5.178,-2.919
III,Informed,sub-12,86,1285,-4.809,1.860,-2.800
III,Naive,sub-12,4,945,1.337,-2.393,0.620
III,Naive,sub-12,93,856,4.468,-0.335,7.039
III,Excl_informed,sub-12,110,810,-1.572,1.336,4.200
III,Naive,sub-12,42,1152,-3.933,3.369,4.802
III,Excl_known,sub-12,39,1143,-0.149,5.558,-3.121
III,Naive,sub-12,45,1151,-7.367,1.235,-3.983
III,Naive,sub-12,70,2588,-0.374,6.148,-0.925
III,Naive,sub-12,37,2049,0.685,1.717,3.605
III,Informed,sub-12,21,1120,3.342,5.716,5.420
III,Naive,sub-12,65,1908,-7.643,-3.884,-6.422
III,Excl_informed,sub-12,29,2304,-1.564,2.569,-2.354
III,Naive,sub-12,34,933,7.942,4.538,-0.664
III,Excl_known,sub-12,55,786,5.119,6.652,-1.145
III,Naive,sub-12,104,898,5.348,2.104,1.372
III,Informed,sub-12,56,1572,10.019,6.821,-1.022
III,Excl_informed,sub-12,106,1233,3.285,4.759,-4.421
III,Naive,sub-12,72,983,6.770,3.802,-0.874
II,Excl_naive,sub-12,35,0,7.183,8.352,-1.979
II,Excl_informed,sub-12,114,2660,1.267,-1.875,0.627
II,Informed,sub-12,28,2356,4.281,1.569,0.198
II,Informed,sub-12,80,1929,5.707,1.687,0.945
II,Informed,sub-12,119,2961,-2.025,-2.971,-1.133
II,Naive,sub-12,36,1449,5.595,11.212,-6.739
II,Excl_known,sub-12,61,1268,8.301,6.419,-0.734
II,Naive,sub-12,5,1405,-0.401,-2.963,2.320
II,Informed,sub-12,25,2709,2.044,-0.186,3.499
II,Excl_informed,sub-12,27,2147,-5.751,-5.948,0.472
II,Excl_informed,sub-12,59,1742,19.104,11.129,0.497
II,Excl_informed,sub-12,46,1448,-0.899,-1.190,5.195
II,Naive,sub-12,74,1706,-0.923,1.400,3.160
II,Excl_informed,sub-12,49,2424,4.209,10.143,-7.518
II,Naive,sub-12,40,2491,10.927,9.265,-1.151
II,Excl_informed,sub-12,112,2691,5.853,4.101,5.130
II,Naive,sub-12,43,2015,-0.278,2.529,-3.596
II,Excl_informed,sub-12,52,2323,6.241,3.798,2.829
II,Naive,sub-12,11,2040,-3.148,-1.380,-1.874
II,Excl_informed,sub-12,90,2931,3.569,4.380,2.143
II,Informed,sub-12,111,2707,0.614,2.146,-0.861
II,Naive,sub-12,62,1994,3.098,-5.351,1.925
II,Excl_informed,sub-12,117,0,3.336,2.930,-5.689
II,Excl_informed,sub-12,19,1323,0.114,1.564,3.501
II,Naive,sub-12,98,2455,2.960,2.830,5.858
II,Naive,sub-12,14,1489,-0.179,-3.305,-0.206
II,Naive,sub-12,38,1574,0.509,1.641,7.735
II,Naive,sub-12,94,2169,-0.693,0.892,3.896
II,Naive,sub-12,6,1695,2.875,11.458,-9.561
II,Naive,sub-12,41,2565,1.216,6.087,0.317
III,Excl_informed,sub-12,117,1317,-9.416,-1.643,-4.407
III,Naive,sub-12,40,858,-5.392,-2.298,-0.888
III,Excl_informed,sub-12,114,1404,1.998,-1.343,1.416
III,Excl_informed,sub-12,112,872,-0.263,3.846,5.491
III,Informed,sub-12,28,1046,1.705,6.149,0.564
III,Excl_informed,sub-12,59,927,4.145,4.852,-2.068
III,Naive,sub-12,98,813,-1.469,-2.126,-1.692
III,Naive,sub-12,5,838,4.632,7.643,-0.427
III,Excl_informed,sub-12,46,1169,-2.022,2.671,-6.700
III,Excl_informed,sub-12,90,1394,3.133,-2.386,2.897
III,Informed,sub-12,119,1614,-0.050,4.956,2.768
III,Informed,sub-12,111,1168,3.988,8.493,0.178
III,Excl_informed,sub-12,19,862,2.923,2.943,-0.587
III,Naive,sub-12,14,819,-5.544,-5.344,-1.726
III,Naive,sub-12,94,940,-4.954,-2.104,0.729
III,Excl_naive,sub-12,35,910,-2.338,3.271,-3.324
III,Excl_informed,sub-12,27,1061,-3.333,-1.670,3.116
III,Naive,sub-12,36,1405,6.691,4.327,-3.757
III,Naive,sub-12,41,768,7.108,9.857,-4.846
III,Naive,sub-12,62,1184,0.386,0.488,-4.515
III,Naive,sub-12,6,777,-2.551,-2.676,2.517
III,Informed,sub-12,80,1221,7.203,8.010,-0.709
III,Naive,sub-12,38,851,4.389,0.556,1.379
III,Excl_informed,sub-12,52,1050,4.237,3.110,-3.113
III,Excl_known,sub-12,61,1408,1.144,6.513,-2.546
III,Excl_informed,sub-12,49,1276,5.210,2.379,-0.602
III,Naive,sub-12,43,1168,-4.778,-7.978,-1.516
III,Naive,sub-12,74,889,2.859,6.531,-4.669
III,Naive,sub-12,11,895,5.499,2.130,-2.528
III,Informed,sub-12,25,1091,5.250,3.504,13.408
