part,condition,subject_id,item_id,RT,P1,N170,N400
I,Naive,sub-20,61,1525,9.419,6.412,1.211
I,Naive,sub-20,63,1325,-5.266,-7.768,-4.524
I,Naive,sub-20,44,2311,4.274,1.280,0.074
I,Informed,sub-20,28,2443,-4.711,-6.483,-6.009
I,Naive,sub-20,73,1864,6.952,3.391,0.539
I,Naive,sub-20,43,1653,13.369,0.708,3.522
I,Informed,sub-20,85,1762,7.617,4.167,-0.343
I,Naive,sub-20,38,1502,7.559,-2.856,1.521
I,Naive,sub-20,15,1325,4.728,-0.568,0.362
I,Naive,sub-20,3,1176,0.518,-8.724,2.953
I,Excl_informed,sub-20,18,1171,0.859,-2.682,-2.423
I,Naive,sub-20,42,1135,2.189,7.575,-3.496
I,Naive,sub-20,9,804,5.544,0.805,5.182
I,Excl_informed,sub-20,109,1019,8.456,2.143,0.737
I,Informed,sub-20,23,2160,10.177,9.277,1.482
I,Excl_informed,sub-20,106,929,5.514,6.066,-0.447
I,Informed,sub-20,57,2324,4.561,-1.732,-0.497
I,Naive,sub-20,104,1938,2.616,-3.791,-0.907
I,Informed,sub-20,79,2104,13.784,5.582,4.366
I,Informed,sub-20,111,1154,4.845,-8.855,1.361
I,Informed,sub-20,107,2280,7.765,0.705,-1.981
I,Informed,sub-20,81,1797,7.264,1.003,7.142
I,Naive,sub-20,40,2214,1.255,-2.257,-2.078
I,Excl_informed,sub-20,21,1778,-3.708,-4.613,-0.026
II,Informed,sub-20,120,1269,4.145,-1.324,5.081
II,Naive,sub-20,32,1432,-0.476,-1.413,-0.508
II,Informed,sub-20,57,917,6.594,5.453,3.069
II,Informed,sub-20,28,1659,-2.206,-3.349,-2.730
II,Naive,sub-20,42,2035,4.074,5.540,3.163
II,Informed,sub-20,16,1369,1.904,-1.384,-0.416
II,Excl_naive,sub-20,71,2077,15.350,6.062,-2.536
II,Informed,sub-20,80,1472,3.491,-4.306,0.595
II,Naive,sub-20,15,1149,8.808,-3.489,0.116
II,Informed,sub-20,110,2161,4.350,-4.118,6.371
II,Naive,sub-20,72,1777,-1.130,-5.309,1.905
II,Naive,sub-20,103,1608,9.129,1.487,1.589
II,Naive,sub-20,61,1172,-2.384,-3.985,-0.414
II,Informed,sub-20,117,1074,1.285,-5.781,-0.666
II,Naive,sub-20,45,1859,3.075,0.662,-0.936
II,Naive,sub-20,68,1810,3.923,-2.456,0.472
II,Naive,sub-20,95,1470,3.581,-3.499,9.140
II,Informed,sub-20,20,1281,11.055,3.973,-5.378
II,Naive,sub-20,73,1008,7.134,-4.127,-2.055
II,Excl_known,sub-20,91,1181,-1.175,-6.534,-0.030
II,Informed,sub-20,19,2190,4.816,-1.375,-0.972
II,Excl_known,sub-20,86,2393,4.642,1.318,-1.972
II,Informed,sub-20,77,1925,7.248,2.444,0.083
II,Excl_known,sub-20,78,2068,6.942,0.728,-4.410
II,Naive,sub-20,1,1348,5.047,-13.410,2.094
II,Naive,sub-20,100,968,-0.182,-7.779,-0.794
II,Informed,sub-20,54,1890,5.281,-3.495,2.502
II,Naive,sub-20,5,1355,-1.280,2.265,-6.435
II,Informed,sub-20,30,1685,4.546,1.856,-4.728
II,Informed,sub-20,81,2371,2.251,-2.987,-2.973
III,Naive,sub-20,61,0,2.717,-1.554,-2.394
III,Naive,sub-20,1,2006,4.993,-0.201,-2.984
III,Informed,sub-20,110,932,8.579,-1.809,-0.275
III,Informed,sub-20,77,768,1.557,3.221,-3.723
III,Excl_known,sub-20,78,1239,2.902,-4.386,7.891
III,Informed,sub-20,57,2100,4.326,-1.404,-1.182
III,Informed,sub-20,81,1156,8.853,4.700,3.331
III,Naive,sub-20,68,1813,-3.371,-1.902,0.381
III,Informed,sub-20,19,796,4.554,-2.314,1.244
III,Informed,sub-20,16,892,-1.266,-3.406,6.287
III,Informed,sub-20,54,925,5.216,-6.194,3.052
III,Excl_known,sub-20,86,1026,10.018,4.494,3.982
III,Naive,sub-20,5,1137,4.387,0.187,-2.721
III,Informed,sub-20,30,917,5.780,3.796,-1.512
III,Informed,sub-20,80,779,6.253,0.387,5.418
III,Naive,sub-20,32,2204,1.577,-0.009,4.561
III,Naive,sub-20,15,1516,3.694,-4.848,-1.898
III,Naive,sub-20,42,1397,4.345,3.808,-4.598
III,Excl_known,sub-20,91,910,3.832,3.570,-2.777
III,Excl_naive,sub-20,71,1987,2.744,-4.369,2.075
III,Naive,sub-20,103,2237,11.787,-1.653,0.853
III,Naive,sub-20,100,1325,9.972,-5.726,2.218
III,Informed,sub-20,20,866,0.147,-6.190,-8.103
III,Informed,sub-20,120,916,5.966,-4.252,-1.179
III,Naive,sub-20,72,1359,2.453,-0.864,-5.742
III,Informed,sub-20,28,1518,6.855,-2.105,2.502
III,Naive,sub-20,73,2492,4.679,4.646,-1.142
III,Naive,sub-20,45,1030,4.389,-2.050,6.204
III,Informed,sub-20,117,996,-3.885,2.404,-3.138
III,Naive,sub-20,95,1688,7.083,6.976,-0.016
II,Informed,sub-20,52,1607,0.975,-0.478,4.368
II,Naive,sub-20,36,1230,-0.969,-1.174,1.145
II,Naive,sub-20,43,1392,4.005,-5.755,4.113
II,Naive,sub-20,102,1243,11.601,5.474,-2.667
II,Excl_known,sub-20,105,912,7.285,-0.491,3.886
II,Excl_informed,sub-20,58,2940,1.357,-2.031,-3.023
II,Naive,sub-20,94,2820,7.650,6.352,-1.645
II,Naive,sub-20,13,1715,4.129,-4.664,1.810
II,Informed,sub-20,85,1480,3.549,-4.819,6.312
II,Naive,sub-20,70,1602,11.712,6.266,-0.705
II,Naive,sub-20,2,1756,3.824,-4.622,1.090
II,Informed,sub-20,113,2894,4.603,1.095,-4.572
II,Informed,sub-20,84,2200,10.859,0.909,-1.053
II,Naive,sub-20,44,1705,3.411,-3.660,-0.360
II,Excl_informed,sub-20,112,2695,-2.243,-2.426,-1.027
II,Informed,sub-20,111,1764,9.140,-5.845,-0.296
II,Naive,sub-20,62,2186,7.283,-2.064,-4.126
II,Excl_informed,sub-20,114,2555,2.379,-1.982,1.203
II,Excl_informed,sub-20,82,2288,8.513,-0.220,0.810
II,Naive,sub-20,41,1721,5.522,-0.542,-1.349
II,Excl_informed,sub-20,46,2029,-1.320,-3.290,1.516
II,Naive,sub-20,63,1744,10.872,-1.048,6.021
II,Excl_informed,sub-20,21,2474,-0.067,-2.108,-5.114
II,Excl_informed,sub-20,48,2438,0.704,1.373,-0.613
II,Excl_informed,sub-20,50,2363,7.999,-4.011,1.369
II,Naive,sub-20,74,1321,4.731,-8.339,-0.653
II,Excl_informed,sub-20,83,2084,4.869,-0.913,4.372
II,Naive,sub-20,104,1205,6.475,-0.991,-2.393
II,Excl_informed,sub-20,106,1244,6.861,-0.926,-5.827
II,Naive,sub-20,40,2030,2.628,-11.260,0.172
III,Informed,sub-20,113,1544,5.028,3.920,-1.138
III,Informed,sub-20,111,1487,6.969,1.880,-1.765
III,Naive,sub-20,36,2567,5.600,2.240,-0.218
III,Naive,sub-20,13,1631,7.876,0.750,3.503
III,Excl_informed,sub-20,112,2467,4.707,3.625,1.078
III,Excl_informed,sub-20,48,2004,4.886,-0.478,-1.363
III,Excl_informed,sub-20,46,2132,6.686,7.001,7.367
III,Informed,sub-20,85,1190,-1.057,-2.164,5.882
III,Naive,sub-20,2,1496,1.118,-2.096,1.536
III,Naive,sub-20,102,2451,2.806,-0.158,2.818
III,Excl_informed,sub-20,83,1645,1.142,4.310,0.348
III,Naive,sub-20,40,1596,9.837,-2.327,-1.527
III,Naive,sub-20,94,1735,5.685,1.436,2.015
III,Naive,sub-20,104,1524,6.625,-4.431,5.801
III,Naive,sub-20,63,1617,6.114,-5.922,0.201
III,Naive,sub-20,70,2884,7.743,-0.832,-5.836
III,Excl_informed,sub-20,82,1066,0.251,-4.544,-4.095
III,Excl_informed,sub-20,50,1656,2.350,-1.496,-2.693
III,Naive,sub-20,74,878,5.312,-0.055,-1.414
III,Excl_informed,sub-20,114,2270,4.400,-3.791,1.607
III,Excl_known,sub-20,105,866,7.602,-2.308,1.609
III,Naive,sub-20,44,1912,3.075,3.905,4.652
III,Naive,sub-20,62,1807,-0.442,-1.046,-8.917
III,Naive,sub-20,41,2204,5.717,-1.918,-7.665
III,Excl_informed,sub-20,58,1807,6.204,6.469,0.125
III,Excl_informed,sub-20,21,2483,3.816,3.967,0.076
III,Naive,sub-20,43,2091,10.326,-2.443,3.649
III,Informed,sub-20,52,2605,5.855,-0.222,4.605
III,Informed,sub-20,84,1488,8.725,0.092,-0.267
III,Excl_informed,sub-20,106,1618,8.576,0.191,1.531
II,Naive,sub-20,37,2270,10.555,-1.404,2.121
II,Excl_informed,sub-20,18,2592,2.816,0.220,1.013
II,Informed,sub-20,23,2447,10.709,3.293,-4.256
II,Naive,sub-20,11,2574,2.894,-6.457,1.291
II,Excl_informed,sub-20,29,2050,8.655,-1.788,-0.199
II,Excl_informed,sub-20,116,0,5.525,2.449,2.447
II,Informed,sub-20,56,1344,7.052,-0.003,-1.592
II,Naive,sub-20,9,2103,9.680,0.151,2.980
II,Naive,sub-20,8,1701,-2.150,-1.571,-13.484
II,Naive,sub-20,101,2252,7.310,-1.160,2.184
II,Excl_known,sub-20,10,1807,4.296,-0.047,6.131
II,Naive,sub-20,97,2386,2.030,1.523,-0.557
II,Informed,sub-20,79,2401,5.164,3.915,-1.966
II,Excl_informed,sub-20,118,2916,5.849,2.659,-0.950
II,Naive,sub-20,64,1608,5.013,-7.592,3.421
II,Naive,sub-20,4,1379,-0.033,-8.650,3.510
II,Excl_known,sub-20,96,2138,4.552,-2.377,-2.282
II,Informed,sub-20,22,1878,11.823,6.180,2.724
II,Excl_informed,sub-20,76,1986,10.144,-4.653,3.601
II,Excl_informed,sub-20,89,1691,3.927,0.973,-1.376
II,Informed,sub-20,55,1977,3.739,-3.226,-0.928
II,Excl_known,sub-20,14,1996,4.694,-6.262,1.076
II,Informed,sub-20,88,2470,6.535,3.853,-8.949
II,Naive,sub-20,6,2140,3.850,-4.883,0.865
II,Naive,sub-20,99,1845,4.092,4.361,-5.864
II,Excl_naive,sub-20,39,2509,7.673,0.971,0.744
II,Excl_known,sub-20,108,2773,-2.572,-4.154,-0.976
II,Informed,sub-20,26,1783,4.831,-9.456,4.466
II,Naive,sub-20,12,2666,2.595,-12.413,4.903
II,Informed,sub-20,119,2053,9.037,-2.764,0.321
III,Excl_informed,sub-20,29,1679,0.394,-4.155,2.757
III,Excl_known,sub-20,96,1086,7.336,2.438,-7.467
III,Naive,sub-20,101,1403,0.204,-4.574,-0.874
III,Excl_known,sub-20,10,996,1.971,-4.468,6.684
III,Naive,sub-20,64,1490,7.431,1.203,1.891
III,Naive,sub-20,8,1556,2.944,-2.691,-3.571
III,Informed,sub-20,79,757,10.491,9.816,-6.347
III,Excl_informed,sub-20,76,1084,8.426,-2.445,0.499
III,Naive,sub-20,97,910,2.141,-2.506,0.494
III,Excl_known,sub-20,14,2325,11.082,-3.360,1.071
III,Naive,sub-20,9,1306,6.600,4.988,-2.053
III,Informed,sub-20,23,1603,7.509,1.778,0.460
III,Naive,sub-20,4,930,9.854,3.888,-4.975
III,Excl_informed,sub-20,116,1383,4.323,1.293,0.868
III,Informed,sub-20,26,634,0.805,-8.489,-1.201
III,Excl_naive,sub-20,39,821,3.837,-3.186,0.761
III,Informed,sub-20,55,1302,0.998,-7.209,4.344
III,Informed,sub-20,88,2063,4.097,-3.099,-0.897
III,Informed,sub-20,22,873,9.192,-4.506,3.852
III,Excl_informed,sub-20,89,1542,7.117,-1.745,3.241
III,Informed,sub-20,56,1346,4.665,-6.572,-5.323
III,Excl_informed,sub-20,118,2777,3.164,2.061,3.365
III,Naive,sub-20,6,2572,1.556,1.517,-1.582
III,Excl_known,sub-20,108,0,2.885,7.335,3.326
III,Naive,sub-20,11,1836,13.753,4.774,-1.447
III,Informed,sub-20,119,1105,10.385,-6.674,3.476
III,Naive,sub-20,12,2224,4.227,-5.281,-4.850
III,Naive,sub-20,37,2140,10.628,2.516,-6.383
III,Naive,sub-20,99,0,2.011,-1.909,-0.885
III,Excl_informed,sub-20,18,1960,-0.747,-0.869,-2.774
II,Naive,sub-20,65,827,6.636,1.653,3.077
II,Excl_informed,sub-20,90,1770,5.278,-5.654,0.508
II,Naive,sub-20,31,1144,5.450,-1.446,-1.604
II,Excl_informed,sub-20,115,2438,3.377,-6.968,2.616
II,Naive,sub-20,98,1801,5.616,-5.530,6.387
II,Excl_informed,sub-20,59,1606,9.858,-3.983,4.152
II,Informed,sub-20,24,1942,4.274,-2.934,0.940
II,Informed,sub-20,87,1804,3.090,-1.418,4.588
II,Excl_known,sub-20,53,1262,7.272,-3.404,2.788
II,Naive,sub-20,3,2062,9.598,-3.024,6.596
II,Informed,sub-20,107,1668,4.300,4.818,-0.121
II,Informed,sub-20,17,1437,7.419,-1.926,-3.033
II,Naive,sub-20,67,2172,5.631,1.108,2.578
II,Naive,sub-20,35,2175,2.479,-5.595,1.123
II,Naive,sub-20,66,2255,-0.507,-4.737,-2.165
II,Naive,sub-20,7,1666,5.646,-5.497,3.404
II,Informed,sub-20,47,1498,6.791,-8.880,4.587
II,Informed,sub-20,51,1476,1.710,-3.538,4.339
II,Naive,sub-20,93,2082,7.553,1.450,3.921
II,Naive,sub-20,69,1302,8.288,1.065,5.826
II,Naive,sub-20,75,1558,6.115,6.584,1.326
II,Excl_informed,sub-20,109,1761,-2.482,-0.782,2.581
II,Excl_known,sub-20,60,2050,5.679,-9.160,5.539
II,Excl_informed,sub-20,49,1492,7.207,4.256,2.734
II,Excl_informed,sub-20,27,2376,0.550,-6.326,4.831
II,Naive,sub-20,92,2344,3.158,-6.520,3.499
II,Informed,sub-20,25,1643,7.346,-4.988,0.031
II,Naive,sub-20,33,1221,6.206,-6.752,3.709
II,Excl_known,sub-20,34,818,4.945,2.520,4.601
II,Naive,sub-20,38,2048,3.319,-5.690,1.055
III,Excl_known,sub-20,53,733,9.671,1.162,1.632
III,Excl_known,sub-20,60,947,1.571,2.044,-0.154
III,Informed,sub-20,24,1019,2.201,-5.945,-2.017
III,Naive,sub-20,67,720,9.297,0.020,3.372
III,Excl_informed,sub-20,109,1455,4.145,0.437,3.131
III,Naive,sub-20,92,1381,10.072,-3.729,-2.850
III,Naive,sub-20,69,1345,7.173,-1.302,-3.265
III,Informed,sub-20,17,1029,3.285,-3.614,2.029
III,Naive,sub-20,66,1827,7.455,-4.355,6.575
III,Excl_informed,sub-20,49,2261,5.739,3.414,0.478
III,Naive,sub-20,98,1062,5.348,-7.597,3.736
III,Naive,sub-20,33,1383,-0.635,-5.884,4.872
III,Informed,sub-20,87,1645,5.481,2.782,2.466
III,Informed,sub-20,25,607,6.995,-1.943,0.131
III,Excl_informed,sub-20,90,1140,9.211,6.283,-0.220
III,Naive,sub-20,7,1344,3.079,-7.259,3.487
III,Naive,sub-20,93,1266,4.049,2.823,-4.398
III,Excl_known,sub-20,34,1151,2.130,0.384,4.143
III,Naive,sub-20,31,2602,4.149,1.469,1.507
III,Informed,sub-20,47,1161,6.374,-4.816,0.963
III,Naive,sub-20,3,2017,4.970,-2.688,-3.297
III,Informed,sub-20,107,998,1.343,-2.759,-5.442
III,Naive,sub-20,38,1427,2.980,-8.189,1.940
III,Informed,sub-20,51,2104,-0.990,-3.667,-7.189
III,Naive,sub-20,35,2549,5.601,-2.556,10.487
III,Naive,sub-20,75,1359,5.732,0.793,7.079
III,Excl_informed,sub-20,115,2317,15.383,5.812,-6.297
III,Excl_informed,sub-20,59,2022,2.957,-3.980,-2.398
III,Naive,sub-20,65,1962,7.522,3.320,2.231
III,Excl_informed,sub-20,27,1191,5.535,-3.390,-3.610
